date,displacement_m
2021-01-05,-0.004542
2021-01-11,-0.001912
2021-01-17,-0.002837
2021-01-23,0.001129
2021-01-29,-0.000803
2021-02-04,-0.004533
2021-02-10,-0.004077
2021-02-16,-0.004128
2021-02-22,-0.007708
2021-02-28,-0.001033
2021-03-06,-0.000513
2021-03-12,0.000743
2021-03-18,-0.008232
2021-03-24,-0.001401
2021-03-30,-0.002130
2021-04-05,0.002893
2021-04-11,-0.008392
2021-04-17,-0.002789
2021-04-29,-0.006483
2021-05-05,-0.006744
2021-05-11,0.000356
2021-05-17,-0.006713
2021-05-23,-0.007310
2021-06-10,0.000036
2021-06-22,-0.001592
2021-06-28,-0.005895
2021-07-10,-0.001815
2021-07-16,-0.012153
2021-07-22,-0.001942
2021-08-03,-0.002021
2021-08-09,-0.002409
2021-08-15,-0.004241
2021-08-21,0.001280
2021-08-27,-0.003012
2021-09-02,-0.010981
2021-09-08,-0.004957
2021-09-14,-0.010800
2021-09-20,-0.006562
2021-09-26,-0.002960
2021-10-02,-0.004879
2021-10-08,0.007844
2021-10-14,0.000147
2021-10-20,-0.000420
2021-10-26,-0.002320
2021-11-01,-0.003157
2021-11-07,-0.003640
2021-11-13,-0.008625
2021-11-19,-0.001826
2021-11-25,0.000320
2021-12-01,-0.004268
2021-12-07,-0.002469
2021-12-13,-0.004663
2021-12-19,-0.001986
2021-12-25,-0.008012
2022-01-06,-0.009359
2022-01-18,-0.005945
2022-01-30,-0.005955
2022-02-11,-0.002638
2022-02-23,-0.005663
2022-03-07,-0.006696
2022-03-19,-0.007605
2022-03-31,-0.018217
2022-04-12,0.001466
2022-04-24,-0.008910
2022-05-06,-0.012397
2022-05-18,-0.011672
2022-05-30,-0.013987
2022-06-11,-0.008084
2022-06-23,-0.015218
2022-07-05,-0.014359
2022-07-17,-0.015432
2022-07-29,-0.006548
2022-08-10,-0.008493
2022-08-22,-0.008596
2022-09-03,-0.004764
2022-09-15,-0.014849
2022-09-27,-0.012139
2022-10-09,-0.035689
2022-10-21,-0.014699
2022-11-02,-0.012865
2022-11-14,-0.005690
2022-11-26,-0.010337
2022-12-08,-0.012024
2022-12-20,-0.012785
2023-01-01,-0.010382
2023-01-13,-0.015532
2023-01-25,-0.012813
2023-02-06,-0.014764
2023-02-18,-0.014736
2023-03-02,-0.014436
2023-03-14,-0.009064
2023-03-26,-0.015441
2023-04-07,-0.015018
2023-04-19,-0.016590
2023-05-01,-0.010667
2023-05-13,-0.016968
2023-05-25,-0.013341
2023-06-06,-0.019183
2023-06-18,-0.018726
2023-06-30,-0.015411
2023-07-24,-0.021928
2023-08-05,-0.014284
2023-08-17,-0.016295
2023-08-29,-0.013281
2023-09-10,-0.016644
2023-09-22,-0.018405
2023-10-04,-0.019619
2023-10-16,-0.016106
2023-11-09,-0.029898
2023-11-21,-0.011296
2023-12-03,-0.018432
2023-12-15,-0.026451
2023-12-27,-0.013866
2024-01-08,-0.017515
2024-01-20,-0.014326
2024-02-01,-0.019060
2024-02-13,-0.015027
2024-02-25,-0.015077
2024-03-08,-0.015829
2024-03-20,-0.025630
2024-04-01,-0.023037
2024-04-13,-0.014045
2024-04-25,-0.020558
2024-05-07,-0.020136
2024-05-19,-0.010188
2024-05-31,-0.012889
2024-06-12,-0.026734
2024-06-24,-0.013806
2024-07-06,-0.006311
2024-07-18,-0.016189
