date,displacement_m
2021-01-05,-0.007588
2021-01-11,-0.005326
2021-01-17,-0.005644
2021-01-23,-0.002099
2021-01-29,-0.004111
2021-02-04,-0.008102
2021-02-10,-0.007741
2021-02-16,-0.007557
2021-02-22,-0.011197
2021-02-28,-0.004733
2021-03-06,-0.004372
2021-03-12,-0.003177
2021-03-18,-0.012435
2021-03-24,-0.005654
2021-03-30,-0.006387
2021-04-05,-0.001153
2021-04-11,-0.012840
2021-04-17,-0.007022
2021-04-29,-0.010934
2021-05-05,-0.011307
2021-05-11,-0.004349
2021-05-17,-0.011405
2021-05-23,-0.012169
2021-06-10,-0.004939
2021-06-22,-0.006223
2021-06-28,-0.011187
2021-07-10,-0.006933
2021-07-16,-0.017020
2021-07-22,-0.007310
2021-08-03,-0.006703
2021-08-09,-0.007824
2021-08-15,-0.009756
2021-08-21,-0.004083
2021-08-27,-0.008016
2021-09-02,-0.015698
2021-09-08,-0.009833
2021-09-14,-0.014792
2021-09-20,-0.011647
2021-09-26,-0.007555
2021-10-02,-0.009665
2021-10-08,0.002421
2021-10-14,-0.004718
2021-10-20,-0.005339
2021-10-26,-0.007213
2021-11-01,-0.008330
2021-11-07,-0.009209
2021-11-13,-0.013729
2021-11-19,-0.007383
2021-11-25,-0.005245
2021-12-01,-0.009826
2021-12-07,-0.008054
2021-12-13,-0.010688
2021-12-19,-0.008066
2021-12-25,-0.013713
2022-01-06,-0.015780
2022-01-18,-0.011393
2022-01-30,-0.012277
2022-02-11,-0.008721
2022-02-23,-0.011223
2022-03-07,-0.012235
2022-03-19,-0.013353
2022-03-31,-0.024527
2022-04-12,-0.006596
2022-04-24,-0.013931
2022-05-06,-0.017763
2022-05-18,-0.017990
2022-05-30,-0.021068
2022-06-11,-0.016054
2022-06-23,-0.022506
2022-07-05,-0.022822
2022-07-17,-0.023739
2022-07-29,-0.015244
2022-08-10,-0.016731
2022-08-22,-0.018010
2022-09-03,-0.014500
2022-09-15,-0.024325
2022-09-27,-0.022094
2022-10-09,-0.045167
2022-10-21,-0.024387
2022-11-02,-0.023657
2022-11-14,-0.016382
2022-11-26,-0.021961
2022-12-08,-0.023728
2022-12-20,-0.024322
2023-01-01,-0.022539
2023-01-13,-0.027714
2023-01-25,-0.025375
2023-02-06,-0.027074
2023-02-18,-0.027639
2023-03-02,-0.027208
2023-03-14,-0.022522
2023-03-26,-0.028721
2023-04-07,-0.028514
2023-04-19,-0.030293
2023-05-01,-0.024364
2023-05-13,-0.031228
2023-05-25,-0.028039
2023-06-06,-0.033614
2023-06-18,-0.033269
2023-06-30,-0.029997
2023-07-24,-0.036724
2023-08-05,-0.029349
2023-08-17,-0.031492
2023-08-29,-0.028571
2023-09-10,-0.031768
2023-09-22,-0.033905
2023-10-04,-0.035320
2023-10-16,-0.031956
2023-11-09,-0.046287
2023-11-21,-0.027774
2023-12-03,-0.034631
2023-12-15,-0.042301
2023-12-27,-0.030550
2024-01-08,-0.033485
2024-01-20,-0.030543
2024-02-01,-0.034978
2024-02-13,-0.031494
2024-02-25,-0.031421
2024-03-08,-0.032156
2024-03-20,-0.042222
2024-04-01,-0.039547
2024-04-13,-0.031702
2024-04-25,-0.037681
2024-05-07,-0.036607
2024-05-19,-0.027457
2024-05-31,-0.028581
2024-06-12,-0.042205
2024-06-24,-0.029085
2024-07-06,-0.021524
2024-07-18,-0.031253
