date,displacement_m
2021-01-05,-0.003190
2021-01-11,-0.003879
2021-01-17,-0.002974
2021-01-23,-0.005704
2021-01-29,-0.004465
2021-02-04,-0.004690
2021-02-10,-0.005687
2021-02-16,-0.004242
2021-02-22,-0.004437
2021-02-28,-0.003906
2021-03-06,-0.004521
2021-03-12,-0.004096
2021-03-18,-0.003408
2021-03-24,-0.003976
2021-03-30,-0.004352
2021-04-05,-0.004162
2021-04-11,-0.005160
2021-04-17,-0.004050
2021-04-29,-0.003703
2021-05-05,-0.003585
2021-05-11,-0.003923
2021-05-17,-0.003901
2021-05-23,-0.003885
2021-06-10,-0.003789
2021-06-22,-0.003600
2021-06-28,-0.003729
2021-07-10,-0.004027
2021-07-16,-0.002797
2021-07-22,-0.003562
2021-08-03,-0.004014
2021-08-09,-0.004362
2021-08-15,-0.003379
2021-08-21,-0.004370
2021-08-27,-0.004126
2021-09-02,-0.003846
2021-09-08,-0.003863
2021-09-14,-0.004226
2021-09-20,-0.004005
2021-09-26,-0.004001
2021-10-02,-0.004665
2021-10-08,-0.003943
2021-10-14,-0.003795
2021-10-20,-0.003937
2021-10-26,-0.002856
2021-11-01,-0.005055
2021-11-07,-0.004831
2021-11-13,-0.004059
2021-11-19,-0.004348
2021-11-25,-0.004581
2021-12-01,-0.004779
2021-12-07,-0.004469
2021-12-13,-0.004452
2021-12-19,-0.004956
2021-12-25,-0.005838
2022-01-06,-0.004810
2022-01-18,-0.005368
2022-01-30,-0.005351
2022-02-11,-0.005739
2022-02-23,-0.006028
2022-03-07,-0.006194
2022-03-19,-0.006376
2022-03-31,-0.006475
2022-04-12,-0.006796
2022-04-24,-0.006734
2022-05-06,-0.007650
2022-05-18,-0.006931
2022-05-30,-0.006078
2022-06-11,-0.007187
2022-06-23,-0.006825
2022-07-05,-0.006868
2022-07-17,-0.006997
2022-07-29,-0.006380
2022-08-10,-0.005951
2022-08-22,-0.005873
2022-09-03,-0.007425
2022-09-15,-0.008040
2022-09-27,-0.007399
2022-10-09,-0.010768
2022-10-21,-0.007411
2022-11-02,-0.007791
2022-11-14,-0.008678
2022-11-26,-0.009033
2022-12-08,-0.009396
2022-12-20,-0.008908
2023-01-01,-0.008433
2023-01-13,-0.009234
2023-01-25,-0.009794
2023-02-06,-0.008835
2023-02-18,-0.009732
2023-03-02,-0.009709
2023-03-14,-0.009574
2023-03-26,-0.010101
2023-04-07,-0.010047
2023-04-19,-0.008229
2023-05-01,-0.008900
2023-05-13,-0.009970
2023-05-25,-0.008884
2023-06-06,-0.009364
2023-06-18,-0.009403
2023-06-30,-0.007926
2023-07-24,-0.009041
2023-08-05,-0.010029
2023-08-17,-0.008074
2023-08-29,-0.009005
2023-09-10,-0.009821
2023-09-22,-0.009935
2023-10-04,-0.009003
2023-10-16,-0.010354
2023-11-09,-0.007536
2023-11-21,-0.011819
2023-12-03,-0.010547
2023-12-15,-0.009240
2023-12-27,-0.009006
2024-01-08,-0.009318
2024-01-20,-0.010329
2024-02-01,-0.009920
2024-02-13,-0.010161
2024-02-25,-0.010496
2024-03-08,-0.010412
2024-03-20,-0.010473
2024-04-01,-0.010914
2024-04-13,-0.008602
2024-04-25,-0.009646
2024-05-07,-0.009975
2024-05-19,-0.009700
2024-05-31,-0.008924
2024-06-12,-0.008552
2024-06-24,-0.008583
2024-07-06,-0.010472
2024-07-18,-0.008679
