date,displacement_m
2021-01-05,-0.004360
2021-01-11,-0.002248
2021-01-17,-0.002781
2021-01-23,0.001227
2021-01-29,-0.000680
2021-02-04,-0.004585
2021-02-10,-0.003759
2021-02-16,-0.004522
2021-02-22,-0.007353
2021-02-28,-0.001219
2021-03-06,-0.000665
2021-03-12,0.001181
2021-03-18,-0.008725
2021-03-24,-0.002051
2021-03-30,-0.002013
2021-04-05,0.002515
2021-04-11,-0.010573
2021-04-17,-0.002974
2021-04-29,-0.006981
2021-05-05,-0.007392
2021-05-11,0.000199
2021-05-17,-0.006451
2021-05-23,-0.007150
2021-06-10,0.000029
2021-06-22,-0.001999
2021-06-28,-0.006264
2021-07-10,-0.002181
2021-07-16,-0.013454
2021-07-22,-0.002456
2021-08-03,-0.002080
2021-08-09,-0.003116
2021-08-15,-0.005017
2021-08-21,0.000978
2021-08-27,-0.003057
2021-09-02,-0.011578
2021-09-08,-0.005988
2021-09-14,-0.011612
2021-09-20,-0.007969
2021-09-26,-0.004069
2021-10-02,-0.005900
2021-10-08,0.006364
2021-10-14,-0.001472
2021-10-20,-0.001550
2021-10-26,-0.003716
2021-11-01,-0.004107
2021-11-07,-0.004756
2021-11-13,-0.009173
2021-11-19,-0.002808
2021-11-25,-0.000617
2021-12-01,-0.006119
2021-12-07,-0.003123
2021-12-13,-0.005940
2021-12-19,-0.004118
2021-12-25,-0.008943
2022-01-06,-0.010716
2022-01-18,-0.006112
2022-01-30,-0.008040
2022-02-11,-0.005030
2022-02-23,-0.008321
2022-03-07,-0.010157
2022-03-19,-0.011327
2022-03-31,-0.020884
2022-04-12,-0.001079
2022-04-24,-0.012773
2022-05-06,-0.015734
2022-05-18,-0.015283
2022-05-30,-0.018220
2022-06-11,-0.012035
2022-06-23,-0.018492
2022-07-05,-0.018609
2022-07-17,-0.019626
2022-07-29,-0.011009
2022-08-10,-0.012706
2022-08-22,-0.013763
2022-09-03,-0.010243
2022-09-15,-0.019029
2022-09-27,-0.016552
2022-10-09,-0.039422
2022-10-21,-0.019259
2022-11-02,-0.017921
2022-11-14,-0.009851
2022-11-26,-0.015712
2022-12-08,-0.017751
2022-12-20,-0.017549
2023-01-01,-0.016097
2023-01-13,-0.020828
2023-01-25,-0.018128
2023-02-06,-0.020045
2023-02-18,-0.019695
2023-03-02,-0.019574
2023-03-14,-0.013782
2023-03-26,-0.020961
2023-04-07,-0.019844
2023-04-19,-0.021548
2023-05-01,-0.016309
2023-05-13,-0.022058
2023-05-25,-0.018935
2023-06-06,-0.024125
2023-06-18,-0.023545
2023-06-30,-0.019679
2023-07-24,-0.028380
2023-08-05,-0.020272
2023-08-17,-0.021408
2023-08-29,-0.018858
2023-09-10,-0.022534
2023-09-22,-0.024412
2023-10-04,-0.025380
2023-10-16,-0.021427
2023-11-09,-0.037220
2023-11-21,-0.016802
2023-12-03,-0.025601
2023-12-15,-0.034256
2023-12-27,-0.021102
2024-01-08,-0.025233
2024-01-20,-0.021855
2024-02-01,-0.026725
2024-02-13,-0.022591
2024-02-25,-0.023188
2024-03-08,-0.023075
2024-03-20,-0.033544
2024-04-01,-0.031195
2024-04-13,-0.021062
2024-04-25,-0.028765
2024-05-07,-0.027592
2024-05-19,-0.018876
2024-05-31,-0.020528
2024-06-12,-0.034723
2024-06-24,-0.022638
2024-07-06,-0.013806
2024-07-18,-0.025002
