date,displacement_m
2021-01-05,-0.000780
2021-01-11,-0.000873
2021-01-17,0.000239
2021-01-23,-0.001257
2021-01-29,-0.000221
2021-02-04,-0.001293
2021-02-10,-0.001125
2021-02-16,0.000026
2021-02-22,0.001341
2021-02-28,-0.000412
2021-03-06,-0.001057
2021-03-12,0.001370
2021-03-18,-0.000601
2021-03-24,-0.000725
2021-03-30,0.000416
2021-04-05,0.001043
2021-04-11,-0.002369
2021-04-17,0.000243
2021-04-29,-0.000113
2021-05-05,-0.000488
2021-05-11,0.000781
2021-05-17,0.000873
2021-05-23,0.001484
2021-06-10,0.000362
2021-06-22,-0.000907
2021-06-28,0.000504
2021-07-10,0.000935
2021-07-16,0.000930
2021-07-22,0.001171
2021-08-03,0.001229
2021-08-09,0.000151
2021-08-15,-0.000373
2021-08-21,0.001411
2021-08-27,0.001808
2021-09-02,0.001645
2021-09-08,0.000244
2021-09-14,0.001713
2021-09-20,0.000710
2021-09-26,0.001219
2021-10-02,0.001419
2021-10-08,-0.000702
2021-10-14,0.000606
2021-10-20,0.000496
2021-10-26,0.000416
2021-11-01,0.000367
2021-11-07,0.000782
2021-11-13,0.001075
2021-11-19,0.001080
2021-11-25,0.000856
2021-12-01,0.000701
2021-12-07,0.001595
2021-12-13,0.000139
2021-12-19,-0.000433
2021-12-25,0.000129
2022-01-06,-0.000049
2022-01-18,0.001087
2022-01-30,0.000533
2022-02-11,0.000217
2022-02-23,-0.000506
2022-03-07,-0.001754
2022-03-19,-0.001133
2022-03-31,-0.001992
2022-04-12,-0.002980
2022-04-24,-0.000938
2022-05-06,-0.000359
2022-05-18,-0.001132
2022-05-30,-0.001851
2022-06-11,-0.002975
2022-06-23,0.001156
2022-07-05,-0.003058
2022-07-17,-0.003009
2022-07-29,-0.003242
2022-08-10,-0.002025
2022-08-22,-0.005847
2022-09-03,-0.004414
2022-09-15,-0.002635
2022-09-27,-0.004278
2022-10-09,0.001706
2022-10-21,-0.004184
2022-11-02,-0.005473
2022-11-14,-0.005676
2022-11-26,-0.007428
2022-12-08,-0.009461
2022-12-20,-0.006370
2023-01-01,-0.008230
2023-01-13,-0.007575
2023-01-25,-0.008359
2023-02-06,-0.007503
2023-02-18,-0.007196
2023-03-02,-0.008418
2023-03-14,-0.007607
2023-03-26,-0.010056
2023-04-07,-0.007935
2023-04-19,-0.006576
2023-05-01,-0.009374
2023-05-13,-0.009692
2023-05-25,-0.010410
2023-06-06,-0.007490
2023-06-18,-0.008335
2023-06-30,-0.006887
2023-07-24,-0.010161
2023-08-05,-0.010448
2023-08-17,-0.008172
2023-08-29,-0.008176
2023-09-10,-0.008936
2023-09-22,-0.010650
2023-10-04,-0.009579
2023-10-16,-0.008118
2023-11-09,-0.009319
2023-11-21,-0.008910
2023-12-03,-0.010609
2023-12-15,-0.008876
2023-12-27,-0.007687
2024-01-08,-0.009211
2024-01-20,-0.010199
2024-02-01,-0.009218
2024-02-13,-0.009041
2024-02-25,-0.010235
2024-03-08,-0.009920
2024-03-20,-0.010040
2024-04-01,-0.010794
2024-04-13,-0.005864
2024-04-25,-0.009129
2024-05-07,-0.008447
2024-05-19,-0.006605
2024-05-31,-0.007443
2024-06-12,-0.006563
2024-06-24,-0.008519
2024-07-06,-0.005531
2024-07-18,-0.008961
