date,displacement_m
2021-01-05,-0.028126
2021-01-11,-0.029262
2021-01-17,-0.027257
2021-01-23,-0.032568
2021-01-29,-0.029817
2021-02-04,-0.029773
2021-02-10,-0.032475
2021-02-16,-0.030352
2021-02-22,-0.030201
2021-02-28,-0.030897
2021-03-06,-0.032765
2021-03-12,-0.032599
2021-03-18,-0.031046
2021-03-24,-0.032776
2021-03-30,-0.033071
2021-04-05,-0.033668
2021-04-11,-0.031581
2021-04-17,-0.032197
2021-04-29,-0.033186
2021-05-05,-0.034335
2021-05-11,-0.035331
2021-05-17,-0.034761
2021-05-23,-0.035434
2021-06-10,-0.035096
2021-06-22,-0.033899
2021-06-28,-0.035055
2021-07-10,-0.036271
2021-07-16,-0.033430
2021-07-22,-0.035013
2021-08-03,-0.037002
2021-08-09,-0.037719
2021-08-15,-0.034374
2021-08-21,-0.037289
2021-08-27,-0.035251
2021-09-02,-0.035982
2021-09-08,-0.036060
2021-09-14,-0.036735
2021-09-20,-0.036715
2021-09-26,-0.035811
2021-10-02,-0.037542
2021-10-08,-0.038057
2021-10-14,-0.037960
2021-10-20,-0.037614
2021-10-26,-0.036057
2021-11-01,-0.039424
2021-11-07,-0.037737
2021-11-13,-0.034110
2021-11-19,-0.038338
2021-11-25,-0.037319
2021-12-01,-0.039723
2021-12-07,-0.037251
2021-12-13,-0.037717
2021-12-19,-0.038568
2021-12-25,-0.040910
2022-01-06,-0.037156
2022-01-18,-0.040230
2022-01-30,-0.039532
2022-02-11,-0.040628
2022-02-23,-0.037286
2022-03-07,-0.038319
2022-03-19,-0.041100
2022-03-31,-0.042449
2022-04-12,-0.044061
2022-04-24,-0.042106
2022-05-06,-0.044212
2022-05-18,-0.044305
2022-05-30,-0.043930
2022-06-11,-0.042417
2022-06-23,-0.042967
2022-07-05,-0.043607
2022-07-17,-0.042728
2022-07-29,-0.046918
2022-08-10,-0.045944
2022-08-22,-0.043194
2022-09-03,-0.039742
2022-09-15,-0.041755
2022-09-27,-0.044479
2022-10-09,-0.055403
2022-10-21,-0.046359
2022-11-02,-0.048604
2022-11-14,-0.049544
2022-11-26,-0.046012
2022-12-08,-0.046980
2022-12-20,-0.048865
2023-01-01,-0.046746
2023-01-13,-0.049593
2023-01-25,-0.047392
2023-02-06,-0.048375
2023-02-18,-0.050753
2023-03-02,-0.049463
2023-03-14,-0.052316
2023-03-26,-0.049052
2023-04-07,-0.050451
2023-04-19,-0.051439
2023-05-01,-0.049619
2023-05-13,-0.051431
2023-05-25,-0.050082
2023-06-06,-0.051269
2023-06-18,-0.050974
2023-06-30,-0.051775
2023-07-24,-0.051050
2023-08-05,-0.051416
2023-08-17,-0.050723
2023-08-29,-0.052046
2023-09-10,-0.052195
2023-09-22,-0.052891
2023-10-04,-0.052886
2023-10-16,-0.054370
2023-11-09,-0.049245
2023-11-21,-0.058572
2023-12-03,-0.055452
2023-12-15,-0.052647
2023-12-27,-0.054205
2024-01-08,-0.055636
2024-01-20,-0.056994
2024-02-01,-0.055834
2024-02-13,-0.057076
2024-02-25,-0.057977
2024-03-08,-0.057341
2024-03-20,-0.057789
2024-04-01,-0.057631
2024-04-13,-0.058628
2024-04-25,-0.058736
2024-05-07,-0.059081
2024-05-19,-0.061020
2024-05-31,-0.058400
2024-06-12,-0.058135
2024-06-24,-0.058090
2024-07-06,-0.063165
2024-07-18,-0.058863
