date,displacement_m
2021-01-05,-0.006969
2021-01-11,-0.004966
2021-01-17,-0.005248
2021-01-23,-0.001760
2021-01-29,-0.003456
2021-02-04,-0.007797
2021-02-10,-0.007017
2021-02-16,-0.007132
2021-02-22,-0.009884
2021-02-28,-0.004289
2021-03-06,-0.004387
2021-03-12,-0.001837
2021-03-18,-0.012200
2021-03-24,-0.005526
2021-03-30,-0.005324
2021-04-05,-0.000859
2021-04-11,-0.014813
2021-04-17,-0.006796
2021-04-29,-0.010966
2021-05-05,-0.011367
2021-05-11,-0.004076
2021-05-17,-0.010194
2021-05-23,-0.011057
2021-06-10,-0.004248
2021-06-22,-0.006442
2021-06-28,-0.010729
2021-07-10,-0.006651
2021-07-16,-0.016862
2021-07-22,-0.006172
2021-08-03,-0.005982
2021-08-09,-0.007234
2021-08-15,-0.009479
2021-08-21,-0.003123
2021-08-27,-0.006870
2021-09-02,-0.015495
2021-09-08,-0.009802
2021-09-14,-0.015120
2021-09-20,-0.011630
2021-09-26,-0.007438
2021-10-02,-0.009510
2021-10-08,0.002150
2021-10-14,-0.005437
2021-10-20,-0.005659
2021-10-26,-0.007539
2021-11-01,-0.008370
2021-11-07,-0.008969
2021-11-13,-0.013129
2021-11-19,-0.007356
2021-11-25,-0.005045
2021-12-01,-0.010641
2021-12-07,-0.007414
2021-12-13,-0.010513
2021-12-19,-0.009300
2021-12-25,-0.013659
2022-01-06,-0.015168
2022-01-18,-0.011256
2022-01-30,-0.011650
2022-02-11,-0.008236
2022-02-23,-0.010841
2022-03-07,-0.012593
2022-03-19,-0.013785
2022-03-31,-0.024572
2022-04-12,-0.005220
2022-04-24,-0.015093
2022-05-06,-0.019299
2022-05-18,-0.018048
2022-05-30,-0.018934
2022-06-11,-0.012634
2022-06-23,-0.018764
2022-07-05,-0.019577
2022-07-17,-0.021303
2022-07-29,-0.013767
2022-08-10,-0.016262
2022-08-22,-0.016590
2022-09-03,-0.013918
2022-09-15,-0.021342
2022-09-27,-0.020351
2022-10-09,-0.041911
2022-10-21,-0.022839
2022-11-02,-0.022552
2022-11-14,-0.015122
2022-11-26,-0.021656
2022-12-08,-0.023660
2022-12-20,-0.023255
2023-01-01,-0.022298
2023-01-13,-0.026821
2023-01-25,-0.024251
2023-02-06,-0.026162
2023-02-18,-0.025985
2023-03-02,-0.025983
2023-03-14,-0.020749
2023-03-26,-0.027866
2023-04-07,-0.026921
2023-04-19,-0.028645
2023-05-01,-0.023826
2023-05-13,-0.030023
2023-05-25,-0.027465
2023-06-06,-0.032201
2023-06-18,-0.031466
2023-06-30,-0.027467
2023-07-24,-0.036782
2023-08-05,-0.028926
2023-08-17,-0.029991
2023-08-29,-0.027324
2023-09-10,-0.031455
2023-09-22,-0.033694
2023-10-04,-0.034840
2023-10-16,-0.030186
2023-11-09,-0.045377
2023-11-21,-0.024888
2023-12-03,-0.033892
2023-12-15,-0.041665
2023-12-27,-0.029048
2024-01-08,-0.033253
2024-01-20,-0.029765
2024-02-01,-0.034363
2024-02-13,-0.030462
2024-02-25,-0.030900
2024-03-08,-0.031145
2024-03-20,-0.041566
2024-04-01,-0.039273
2024-04-13,-0.028958
2024-04-25,-0.036869
2024-05-07,-0.035358
2024-05-19,-0.025741
2024-05-31,-0.028078
2024-06-12,-0.041338
2024-06-24,-0.028538
2024-07-06,-0.018686
2024-07-18,-0.030446
