date,displacement_m
2021-01-05,-0.017120
2021-01-11,-0.017838
2021-01-17,-0.016204
2021-01-23,-0.019565
2021-01-29,-0.017841
2021-02-04,-0.018881
2021-02-10,-0.019612
2021-02-16,-0.017536
2021-02-22,-0.016243
2021-02-28,-0.018296
2021-03-06,-0.019595
2021-03-12,-0.017129
2021-03-18,-0.018839
2021-03-24,-0.019067
2021-03-30,-0.018244
2021-04-05,-0.018460
2021-04-11,-0.022464
2021-04-17,-0.019195
2021-04-29,-0.020760
2021-05-05,-0.020486
2021-05-11,-0.019346
2021-05-17,-0.019179
2021-05-23,-0.018708
2021-06-10,-0.020694
2021-06-22,-0.021190
2021-06-28,-0.020551
2021-07-10,-0.020603
2021-07-16,-0.019356
2021-07-22,-0.019709
2021-08-03,-0.020384
2021-08-09,-0.022072
2021-08-15,-0.021522
2021-08-21,-0.020666
2021-08-27,-0.020023
2021-09-02,-0.019891
2021-09-08,-0.021086
2021-09-14,-0.020507
2021-09-20,-0.021503
2021-09-26,-0.020990
2021-10-02,-0.020617
2021-10-08,-0.024019
2021-10-14,-0.021636
2021-10-20,-0.022619
2021-10-26,-0.021097
2021-11-01,-0.023692
2021-11-07,-0.022349
2021-11-13,-0.021074
2021-11-19,-0.022250
2021-11-25,-0.022386
2021-12-01,-0.023274
2021-12-07,-0.022647
2021-12-13,-0.023758
2021-12-19,-0.024292
2021-12-25,-0.024116
2022-01-06,-0.023144
2022-01-18,-0.023734
2022-01-30,-0.024628
2022-02-11,-0.025183
2022-02-23,-0.024896
2022-03-07,-0.026279
2022-03-19,-0.025053
2022-03-31,-0.025006
2022-04-12,-0.026271
2022-04-24,-0.024529
2022-05-06,-0.024865
2022-05-18,-0.025288
2022-05-30,-0.024685
2022-06-11,-0.025563
2022-06-23,-0.020852
2022-07-05,-0.025161
2022-07-17,-0.024630
2022-07-29,-0.025459
2022-08-10,-0.024881
2022-08-22,-0.027100
2022-09-03,-0.025329
2022-09-15,-0.023909
2022-09-27,-0.025838
2022-10-09,-0.017097
2022-10-21,-0.025594
2022-11-02,-0.027498
2022-11-14,-0.028048
2022-11-26,-0.029194
2022-12-08,-0.031904
2022-12-20,-0.030220
2023-01-01,-0.031364
2023-01-13,-0.031524
2023-01-25,-0.030130
2023-02-06,-0.030845
2023-02-18,-0.031723
2023-03-02,-0.031158
2023-03-14,-0.032365
2023-03-26,-0.033166
2023-04-07,-0.031690
2023-04-19,-0.031983
2023-05-01,-0.034466
2023-05-13,-0.033958
2023-05-25,-0.036171
2023-06-06,-0.033249
2023-06-18,-0.034877
2023-06-30,-0.034129
2023-07-24,-0.036302
2023-08-05,-0.036020
2023-08-17,-0.034670
2023-08-29,-0.034917
2023-09-10,-0.034935
2023-09-22,-0.036744
2023-10-04,-0.036787
2023-10-16,-0.036672
2023-11-09,-0.035760
2023-11-21,-0.037317
2023-12-03,-0.038131
2023-12-15,-0.036388
2023-12-27,-0.036700
2024-01-08,-0.037520
2024-01-20,-0.038916
2024-02-01,-0.037173
2024-02-13,-0.037775
2024-02-25,-0.038675
2024-03-08,-0.039774
2024-03-20,-0.039673
2024-04-01,-0.039865
2024-04-13,-0.039517
2024-04-25,-0.039358
2024-05-07,-0.038858
2024-05-19,-0.038339
2024-05-31,-0.038840
2024-06-12,-0.036903
2024-06-24,-0.039700
2024-07-06,-0.036589
2024-07-18,-0.040635
