date,displacement_m
2021-01-05,-0.008363
2021-01-11,-0.006299
2021-01-17,-0.006481
2021-01-23,-0.004321
2021-01-29,-0.004908
2021-02-04,-0.008919
2021-02-10,-0.009369
2021-02-16,-0.008548
2021-02-22,-0.012886
2021-02-28,-0.004843
2021-03-06,-0.005392
2021-03-12,-0.004428
2021-03-18,-0.011586
2021-03-24,-0.005899
2021-03-30,-0.006178
2021-04-05,-0.002025
2021-04-11,-0.014420
2021-04-17,-0.006571
2021-04-29,-0.010429
2021-05-05,-0.011601
2021-05-11,-0.005215
2021-05-17,-0.010878
2021-05-23,-0.012450
2021-06-10,-0.004561
2021-06-22,-0.004642
2021-06-28,-0.010425
2021-07-10,-0.007180
2021-07-16,-0.015518
2021-07-22,-0.006610
2021-08-03,-0.007411
2021-08-09,-0.007094
2021-08-15,-0.008537
2021-08-21,-0.004630
2021-08-27,-0.008378
2021-09-02,-0.016341
2021-09-08,-0.009308
2021-09-14,-0.016265
2021-09-20,-0.011411
2021-09-26,-0.007843
2021-10-02,-0.010439
2021-10-08,0.003320
2021-10-14,-0.004985
2021-10-20,-0.004591
2021-10-26,-0.006016
2021-11-01,-0.008552
2021-11-07,-0.009000
2021-11-13,-0.012335
2021-11-19,-0.006785
2021-11-25,-0.004709
2021-12-01,-0.009615
2021-12-07,-0.007270
2021-12-13,-0.009857
2021-12-19,-0.008206
2021-12-25,-0.013516
2022-01-06,-0.013768
2022-01-18,-0.010239
2022-01-30,-0.010609
2022-02-11,-0.007678
2022-02-23,-0.009601
2022-03-07,-0.010797
2022-03-19,-0.012791
2022-03-31,-0.022480
2022-04-12,-0.001703
2022-04-24,-0.013202
2022-05-06,-0.018280
2022-05-18,-0.015670
2022-05-30,-0.018261
2022-06-11,-0.012514
2022-06-23,-0.020892
2022-07-05,-0.018465
2022-07-17,-0.019914
2022-07-29,-0.013659
2022-08-10,-0.016132
2022-08-22,-0.012206
2022-09-03,-0.009030
2022-09-15,-0.019523
2022-09-27,-0.017924
2022-10-09,-0.054265
2022-10-21,-0.019784
2022-11-02,-0.018025
2022-11-14,-0.011739
2022-11-26,-0.015771
2022-12-08,-0.016704
2022-12-20,-0.018848
2023-01-01,-0.014949
2023-01-13,-0.021270
2023-01-25,-0.017761
2023-02-06,-0.019988
2023-02-18,-0.020657
2023-03-02,-0.019251
2023-03-14,-0.014775
2023-03-26,-0.019571
2023-04-07,-0.020973
2023-04-19,-0.022574
2023-05-01,-0.015417
2023-05-13,-0.022163
2023-05-25,-0.017173
2023-06-06,-0.025320
2023-06-18,-0.023848
2023-06-30,-0.020153
2023-07-24,-0.026217
2023-08-05,-0.018682
2023-08-17,-0.020324
2023-08-29,-0.018534
2023-09-10,-0.021953
2023-09-22,-0.022747
2023-10-04,-0.024314
2023-10-16,-0.021632
2023-11-09,-0.033024
2023-11-21,-0.016727
2023-12-03,-0.022788
2023-12-15,-0.030428
2023-12-27,-0.019429
2024-01-08,-0.022468
2024-01-20,-0.018802
2024-02-01,-0.023807
2024-02-13,-0.020168
2024-02-25,-0.019670
2024-03-08,-0.020032
2024-03-20,-0.029944
2024-04-01,-0.027090
2024-04-13,-0.021136
2024-04-25,-0.025362
2024-05-07,-0.024722
2024-05-19,-0.016295
2024-05-31,-0.015856
2024-06-12,-0.029367
2024-06-24,-0.014680
2024-07-06,-0.011241
2024-07-18,-0.016675
