date,displacement_m
2021-01-05,-0.017394
2021-01-11,-0.016183
2021-01-17,-0.015014
2021-01-23,-0.014276
2021-01-29,-0.014696
2021-02-04,-0.018405
2021-02-10,-0.019438
2021-02-16,-0.018037
2021-02-22,-0.021584
2021-02-28,-0.015360
2021-03-06,-0.015886
2021-03-12,-0.015877
2021-03-18,-0.024615
2021-03-24,-0.018774
2021-03-30,-0.020009
2021-04-05,-0.016309
2021-04-11,-0.027466
2021-04-17,-0.022499
2021-04-29,-0.027268
2021-05-05,-0.027497
2021-05-11,-0.021940
2021-05-17,-0.028974
2021-05-23,-0.030171
2021-06-10,-0.023977
2021-06-22,-0.025669
2021-06-28,-0.030810
2021-07-10,-0.027792
2021-07-16,-0.036282
2021-07-22,-0.027429
2021-08-03,-0.027460
2021-08-09,-0.029177
2021-08-15,-0.028970
2021-08-21,-0.024630
2021-08-27,-0.028367
2021-09-02,-0.037064
2021-09-08,-0.030795
2021-09-14,-0.036599
2021-09-20,-0.032718
2021-09-26,-0.027827
2021-10-02,-0.030923
2021-10-08,-0.018096
2021-10-14,-0.025577
2021-10-20,-0.027209
2021-10-26,-0.026449
2021-11-01,-0.030050
2021-11-07,-0.029137
2021-11-13,-0.032822
2021-11-19,-0.028651
2021-11-25,-0.026125
2021-12-01,-0.032508
2021-12-07,-0.028993
2021-12-13,-0.031447
2021-12-19,-0.030720
2021-12-25,-0.036890
2022-01-06,-0.037834
2022-01-18,-0.034705
2022-01-30,-0.036212
2022-02-11,-0.033823
2022-02-23,-0.036609
2022-03-07,-0.038583
2022-03-19,-0.039684
2022-03-31,-0.051603
2022-04-12,-0.032706
2022-04-24,-0.044927
2022-05-06,-0.050146
2022-05-18,-0.049440
2022-05-30,-0.051370
2022-06-11,-0.043729
2022-06-23,-0.052234
2022-07-05,-0.050932
2022-07-17,-0.052175
2022-07-29,-0.045842
2022-08-10,-0.050427
2022-08-22,-0.044563
2022-09-03,-0.038377
2022-09-15,-0.051875
2022-09-27,-0.050884
2022-10-09,-0.078272
2022-10-21,-0.055888
2022-11-02,-0.054047
2022-11-14,-0.046706
2022-11-26,-0.048361
2022-12-08,-0.052410
2022-12-20,-0.055932
2023-01-01,-0.050395
2023-01-13,-0.057196
2023-01-25,-0.052283
2023-02-06,-0.056482
2023-02-18,-0.058084
2023-03-02,-0.056368
2023-03-14,-0.053626
2023-03-26,-0.059288
2023-04-07,-0.060692
2023-04-19,-0.063508
2023-05-01,-0.056653
2023-05-13,-0.063458
2023-05-25,-0.061286
2023-06-06,-0.067352
2023-06-18,-0.067193
2023-06-30,-0.064371
2023-07-24,-0.072021
2023-08-05,-0.064625
2023-08-17,-0.067113
2023-08-29,-0.065214
2023-09-10,-0.068290
2023-09-22,-0.070202
2023-10-04,-0.072077
2023-10-16,-0.069916
2023-11-09,-0.084397
2023-11-21,-0.067195
2023-12-03,-0.073833
2023-12-15,-0.081155
2023-12-27,-0.071420
2024-01-08,-0.074875
2024-01-20,-0.071647
2024-02-01,-0.076013
2024-02-13,-0.073432
2024-02-25,-0.073318
2024-03-08,-0.074880
2024-03-20,-0.085107
2024-04-01,-0.082378
2024-04-13,-0.075639
2024-04-25,-0.081765
2024-05-07,-0.081122
2024-05-19,-0.072626
2024-05-31,-0.073755
2024-06-12,-0.086940
2024-06-24,-0.073745
2024-07-06,-0.067261
2024-07-18,-0.076481
