date,displacement_m
2021-01-05,-0.006028
2021-01-11,-0.006224
2021-01-17,-0.005331
2021-01-23,-0.006716
2021-01-29,-0.006059
2021-02-04,-0.006939
2021-02-10,-0.007362
2021-02-16,-0.006185
2021-02-22,-0.005442
2021-02-28,-0.007127
2021-03-06,-0.007644
2021-03-12,-0.005761
2021-03-18,-0.007330
2021-03-24,-0.007785
2021-03-30,-0.007216
2021-04-05,-0.006797
2021-04-11,-0.008393
2021-04-17,-0.007357
2021-04-29,-0.008142
2021-05-05,-0.007949
2021-05-11,-0.007126
2021-05-17,-0.007837
2021-05-23,-0.006984
2021-06-10,-0.008075
2021-06-22,-0.008938
2021-06-28,-0.008393
2021-07-10,-0.008134
2021-07-16,-0.008394
2021-07-22,-0.008116
2021-08-03,-0.007684
2021-08-09,-0.009465
2021-08-15,-0.009012
2021-08-21,-0.008227
2021-08-27,-0.007934
2021-09-02,-0.007835
2021-09-08,-0.009025
2021-09-14,-0.008109
2021-09-20,-0.009503
2021-09-26,-0.008537
2021-10-02,-0.008962
2021-10-08,-0.010517
2021-10-14,-0.009355
2021-10-20,-0.009946
2021-10-26,-0.009409
2021-11-01,-0.010035
2021-11-07,-0.009624
2021-11-13,-0.009425
2021-11-19,-0.010279
2021-11-25,-0.009475
2021-12-01,-0.010593
2021-12-07,-0.009610
2021-12-13,-0.010639
2021-12-19,-0.011077
2021-12-25,-0.011282
2022-01-06,-0.011456
2022-01-18,-0.011613
2022-01-30,-0.012933
2022-02-11,-0.013283
2022-02-23,-0.013833
2022-03-07,-0.014222
2022-03-19,-0.014937
2022-03-31,-0.015936
2022-04-12,-0.017205
2022-04-24,-0.011970
2022-05-06,-0.014268
2022-05-18,-0.016080
2022-05-30,-0.015870
2022-06-11,-0.016888
2022-06-23,-0.015683
2022-07-05,-0.017737
2022-07-17,-0.017629
2022-07-29,-0.018171
2022-08-10,-0.017035
2022-08-22,-0.020696
2022-09-03,-0.020529
2022-09-15,-0.019490
2022-09-27,-0.020189
2022-10-09,-0.015154
2022-10-21,-0.021487
2022-11-02,-0.022694
2022-11-14,-0.023027
2022-11-26,-0.025225
2022-12-08,-0.027673
2022-12-20,-0.025518
2023-01-01,-0.027273
2023-01-13,-0.027396
2023-01-25,-0.028158
2023-02-06,-0.027293
2023-02-18,-0.027815
2023-03-02,-0.027792
2023-03-14,-0.027929
2023-03-26,-0.029740
2023-04-07,-0.028838
2023-04-19,-0.027595
2023-05-01,-0.029325
2023-05-13,-0.030325
2023-05-25,-0.031056
2023-06-06,-0.029210
2023-06-18,-0.029923
2023-06-30,-0.028953
2023-07-24,-0.032346
2023-08-05,-0.032702
2023-08-17,-0.030356
2023-08-29,-0.030908
2023-09-10,-0.031964
2023-09-22,-0.033474
2023-10-04,-0.032278
2023-10-16,-0.032115
2023-11-09,-0.031883
2023-11-21,-0.033666
2023-12-03,-0.034161
2023-12-15,-0.032563
2023-12-27,-0.031463
2024-01-08,-0.032297
2024-01-20,-0.033821
2024-02-01,-0.033391
2024-02-13,-0.033342
2024-02-25,-0.034309
2024-03-08,-0.034110
2024-03-20,-0.034740
2024-04-01,-0.035362
2024-04-13,-0.031275
2024-04-25,-0.034482
2024-05-07,-0.034130
2024-05-19,-0.034224
2024-05-31,-0.035361
2024-06-12,-0.035146
2024-06-24,-0.037665
2024-07-06,-0.036102
2024-07-18,-0.038172
