date,displacement_m
2021-01-05,-0.013945
2021-01-11,-0.015464
2021-01-17,-0.013748
2021-01-23,-0.017464
2021-01-29,-0.016029
2021-02-04,-0.016521
2021-02-10,-0.018632
2021-02-16,-0.017042
2021-02-22,-0.017173
2021-02-28,-0.017484
2021-03-06,-0.018758
2021-03-12,-0.018295
2021-03-18,-0.017284
2021-03-24,-0.018015
2021-03-30,-0.018127
2021-04-05,-0.018667
2021-04-11,-0.018505
2021-04-17,-0.017828
2021-04-29,-0.019226
2021-05-05,-0.018770
2021-05-11,-0.019239
2021-05-17,-0.019109
2021-05-23,-0.019278
2021-06-10,-0.019663
2021-06-22,-0.019901
2021-06-28,-0.019819
2021-07-10,-0.020982
2021-07-16,-0.018864
2021-07-22,-0.020460
2021-08-03,-0.021274
2021-08-09,-0.022292
2021-08-15,-0.020128
2021-08-21,-0.022099
2021-08-27,-0.020709
2021-09-02,-0.020838
2021-09-08,-0.021075
2021-09-14,-0.021583
2021-09-20,-0.021868
2021-09-26,-0.020807
2021-10-02,-0.021839
2021-10-08,-0.022197
2021-10-14,-0.021909
2021-10-20,-0.022333
2021-10-26,-0.020699
2021-11-01,-0.023334
2021-11-07,-0.022378
2021-11-13,-0.021660
2021-11-19,-0.023437
2021-11-25,-0.023980
2021-12-01,-0.024715
2021-12-07,-0.024727
2021-12-13,-0.025719
2021-12-19,-0.026367
2021-12-25,-0.028251
2022-01-06,-0.026526
2022-01-18,-0.027714
2022-01-30,-0.027779
2022-02-11,-0.028091
2022-02-23,-0.027471
2022-03-07,-0.028621
2022-03-19,-0.028706
2022-03-31,-0.029932
2022-04-12,-0.030801
2022-04-24,-0.030335
2022-05-06,-0.031926
2022-05-18,-0.031064
2022-05-30,-0.030484
2022-06-11,-0.030361
2022-06-23,-0.030494
2022-07-05,-0.030763
2022-07-17,-0.030414
2022-07-29,-0.032299
2022-08-10,-0.032161
2022-08-22,-0.030215
2022-09-03,-0.029054
2022-09-15,-0.031397
2022-09-27,-0.032494
2022-10-09,-0.039014
2022-10-21,-0.034431
2022-11-02,-0.037907
2022-11-14,-0.032139
2022-11-26,-0.030858
2022-12-08,-0.033660
2022-12-20,-0.035160
2023-01-01,-0.032497
2023-01-13,-0.034458
2023-01-25,-0.034039
2023-02-06,-0.034331
2023-02-18,-0.036040
2023-03-02,-0.036296
2023-03-14,-0.037426
2023-03-26,-0.037231
2023-04-07,-0.038591
2023-04-19,-0.036294
2023-05-01,-0.038175
2023-05-13,-0.039664
2023-05-25,-0.039025
2023-06-06,-0.039468
2023-06-18,-0.040309
2023-06-30,-0.039404
2023-07-24,-0.040903
2023-08-05,-0.042001
2023-08-17,-0.040325
2023-08-29,-0.041464
2023-09-10,-0.042827
2023-09-22,-0.043112
2023-10-04,-0.042764
2023-10-16,-0.044495
2023-11-09,-0.041014
2023-11-21,-0.047358
2023-12-03,-0.045769
2023-12-15,-0.043795
2023-12-27,-0.044016
2024-01-08,-0.045172
2024-01-20,-0.046847
2024-02-01,-0.046175
2024-02-13,-0.047209
2024-02-25,-0.047963
2024-03-08,-0.048006
2024-03-20,-0.048183
2024-04-01,-0.049257
2024-04-13,-0.044853
2024-04-25,-0.047886
2024-05-07,-0.048201
2024-05-19,-0.048810
2024-05-31,-0.047765
2024-06-12,-0.047116
2024-06-24,-0.047406
2024-07-06,-0.050549
2024-07-18,-0.048218
