date,displacement_m
2021-01-05,-0.004509
2021-01-11,-0.004749
2021-01-17,-0.003819
2021-01-23,-0.006394
2021-01-29,-0.004489
2021-02-04,-0.005248
2021-02-10,-0.006675
2021-02-16,-0.004496
2021-02-22,-0.004951
2021-02-28,-0.004252
2021-03-06,-0.005387
2021-03-12,-0.004635
2021-03-18,-0.003336
2021-03-24,-0.004509
2021-03-30,-0.004244
2021-04-05,-0.004122
2021-04-11,-0.005003
2021-04-17,-0.003250
2021-04-29,-0.003533
2021-05-05,-0.004192
2021-05-11,-0.004334
2021-05-17,-0.003984
2021-05-23,-0.004013
2021-06-10,-0.003910
2021-06-22,-0.003008
2021-06-28,-0.003400
2021-07-10,-0.004048
2021-07-16,-0.002047
2021-07-22,-0.003517
2021-08-03,-0.004243
2021-08-09,-0.004295
2021-08-15,-0.003387
2021-08-21,-0.004630
2021-08-27,-0.004094
2021-09-02,-0.003616
2021-09-08,-0.003456
2021-09-14,-0.004134
2021-09-20,-0.003899
2021-09-26,-0.003715
2021-10-02,-0.004500
2021-10-08,-0.004231
2021-10-14,-0.003933
2021-10-20,-0.003631
2021-10-26,-0.002802
2021-11-01,-0.004810
2021-11-07,-0.004655
2021-11-13,-0.003442
2021-11-19,-0.004254
2021-11-25,-0.004217
2021-12-01,-0.004473
2021-12-07,-0.004189
2021-12-13,-0.004836
2021-12-19,-0.004969
2021-12-25,-0.005711
2022-01-06,-0.004442
2022-01-18,-0.004500
2022-01-30,-0.004869
2022-02-11,-0.005401
2022-02-23,-0.004899
2022-03-07,-0.005413
2022-03-19,-0.006389
2022-03-31,-0.006916
2022-04-12,-0.006973
2022-04-24,-0.006530
2022-05-06,-0.007362
2022-05-18,-0.006102
2022-05-30,-0.006179
2022-06-11,-0.007262
2022-06-23,-0.007388
2022-07-05,-0.006807
2022-07-17,-0.006647
2022-07-29,-0.008346
2022-08-10,-0.007307
2022-08-22,-0.006816
2022-09-03,-0.007514
2022-09-15,-0.007269
2022-09-27,-0.007972
2022-10-09,-0.016174
2022-10-21,-0.007360
2022-11-02,-0.007580
2022-11-14,-0.009353
2022-11-26,-0.009403
2022-12-08,-0.010192
2022-12-20,-0.009659
2023-01-01,-0.009027
2023-01-13,-0.010146
2023-01-25,-0.010382
2023-02-06,-0.009493
2023-02-18,-0.010378
2023-03-02,-0.010037
2023-03-14,-0.010284
2023-03-26,-0.009946
2023-04-07,-0.010699
2023-04-19,-0.008706
2023-05-01,-0.009157
2023-05-13,-0.010463
2023-05-25,-0.008862
2023-06-06,-0.009844
2023-06-18,-0.009607
2023-06-30,-0.008348
2023-07-24,-0.009060
2023-08-05,-0.009735
2023-08-17,-0.007536
2023-08-29,-0.008845
2023-09-10,-0.009726
2023-09-22,-0.009868
2023-10-04,-0.008766
2023-10-16,-0.009717
2023-11-09,-0.006228
2023-11-21,-0.011406
2023-12-03,-0.009568
2023-12-15,-0.007885
2023-12-27,-0.007810
2024-01-08,-0.008047
2024-01-20,-0.009129
2024-02-01,-0.008937
2024-02-13,-0.009075
2024-02-25,-0.009318
2024-03-08,-0.008843
2024-03-20,-0.009164
2024-04-01,-0.009634
2024-04-13,-0.007601
2024-04-25,-0.008418
2024-05-07,-0.008848
2024-05-19,-0.009407
2024-05-31,-0.007607
2024-06-12,-0.006917
2024-06-24,-0.006779
2024-07-06,-0.010657
2024-07-18,-0.006912
