date,displacement_m
2021-01-05,-0.003854
2021-01-11,-0.001551
2021-01-17,-0.002662
2021-01-23,0.002073
2021-01-29,-0.000418
2021-02-04,-0.003670
2021-02-10,-0.002694
2021-02-16,-0.004053
2021-02-22,-0.007935
2021-02-28,-0.000591
2021-03-06,-0.000006
2021-03-12,0.000207
2021-03-18,-0.008249
2021-03-24,-0.001390
2021-03-30,-0.001934
2021-04-05,0.002097
2021-04-11,-0.009416
2021-04-17,-0.003321
2021-04-29,-0.006896
2021-05-05,-0.007408
2021-05-11,-0.000881
2021-05-17,-0.006894
2021-05-23,-0.008437
2021-06-10,-0.000651
2021-06-22,-0.001634
2021-06-28,-0.007025
2021-07-10,-0.003132
2021-07-16,-0.013471
2021-07-22,-0.003093
2021-08-03,-0.003168
2021-08-09,-0.002798
2021-08-15,-0.005150
2021-08-21,-0.000000
2021-08-27,-0.004284
2021-09-02,-0.012724
2021-09-08,-0.005851
2021-09-14,-0.012131
2021-09-20,-0.007511
2021-09-26,-0.004128
2021-10-02,-0.005940
2021-10-08,0.007551
2021-10-14,-0.001051
2021-10-20,-0.000960
2021-10-26,-0.003214
2021-11-01,-0.003741
2021-11-07,-0.004346
2021-11-13,-0.008894
2021-11-19,-0.002532
2021-11-25,-0.000492
2021-12-01,-0.005142
2021-12-07,-0.003082
2021-12-13,-0.005021
2021-12-19,-0.003237
2021-12-25,-0.007806
2022-01-06,-0.009327
2022-01-18,-0.005739
2022-01-30,-0.005740
2022-02-11,-0.002277
2022-02-23,-0.004703
2022-03-07,-0.005384
2022-03-19,-0.006402
2022-03-31,-0.015563
2022-04-12,0.005269
2022-04-24,-0.006671
2022-05-06,-0.010918
2022-05-18,-0.009567
2022-05-30,-0.012082
2022-06-11,-0.005253
2022-06-23,-0.013504
2022-07-05,-0.011658
2022-07-17,-0.013267
2022-07-29,-0.005313
2022-08-10,-0.008824
2022-08-22,-0.005390
2022-09-03,-0.001516
2022-09-15,-0.012253
2022-09-27,-0.009952
2022-10-09,-0.038091
2022-10-21,-0.012424
2022-11-02,-0.010445
2022-11-14,-0.002386
2022-11-26,-0.006368
2022-12-08,-0.006512
2022-12-20,-0.009189
2023-01-01,-0.005922
2023-01-13,-0.011124
2023-01-25,-0.007379
2023-02-06,-0.010495
2023-02-18,-0.010279
2023-03-02,-0.009214
2023-03-14,-0.004491
2023-03-26,-0.009626
2023-04-07,-0.010274
2023-04-19,-0.013867
2023-05-01,-0.006260
2023-05-13,-0.011701
2023-05-25,-0.008311
2023-06-06,-0.015476
2023-06-18,-0.014241
2023-06-30,-0.011805
2023-07-24,-0.017157
2023-08-05,-0.008947
2023-08-17,-0.012787
2023-08-29,-0.009688
2023-09-10,-0.012227
2023-09-22,-0.012879
2023-10-04,-0.015547
2023-10-16,-0.011915
2023-11-09,-0.026797
2023-11-21,-0.005321
2023-12-03,-0.013220
2023-12-15,-0.022543
2023-12-27,-0.011619
2024-01-08,-0.014421
2024-01-20,-0.009673
2024-02-01,-0.014870
2024-02-13,-0.011093
2024-02-25,-0.010352
2024-03-08,-0.011189
2024-03-20,-0.020780
2024-04-01,-0.017456
2024-04-13,-0.013535
2024-04-25,-0.016944
2024-05-07,-0.015874
2024-05-19,-0.006888
2024-05-31,-0.008248
2024-06-12,-0.022449
2024-06-24,-0.007902
2024-07-06,-0.000585
2024-07-18,-0.009763
