date,ST01,ST02,ST03,ST04,ST05,ST06,ST07,ST08,ST09,ST10,ST11,ST12,ST13,ST14,ST15,ST16,ST17,ST18,ST19,ST20,ST21,ST22,ST23,ST24,ST25,ST26,ST27,ST28,ST29,ST30,ST31,ST32
2019-04-04,0.000000,-0.000781,-0.000341,-0.000828,-0.000909,-0.001249,-0.001194,-0.000465,-0.000106,-0.000465,-0.000990,-0.001295,0.000131,-0.001932,-0.000106,-0.001506,-0.001759,-0.002000,0.000131,0.000131,-0.002883,-0.002101,-0.001932,0.000131,-0.000603,-0.000818,-0.001232,-0.001785,-0.000883,-0.002909,-0.000649,-0.000490
2019-04-10,0.000000,-0.000901,-0.000174,-0.000521,-0.000395,-0.000530,-0.000953,-0.000389,-0.000393,-0.000389,-0.000744,-0.000934,-0.002450,-0.002128,-0.000393,-0.001521,-0.001961,-0.002435,-0.002450,-0.002450,-0.002511,-0.002071,-0.002128,-0.002450,-0.000897,-0.000511,-0.001128,-0.001641,-0.000895,-0.003297,-0.000394,-0.000118
2019-04-16,0.000000,-0.000764,-0.000184,-0.000703,-0.000496,-0.001015,-0.001532,-0.000362,-0.000951,-0.000362,-0.001281,-0.001226,0.004503,-0.002751,-0.000951,-0.002159,-0.002435,-0.002716,0.004503,0.004503,-0.003224,-0.002762,-0.002751,0.004503,-0.000840,-0.000704,-0.001101,-0.002203,-0.001086,-0.003351,-0.000141,-0.000089
2019-04-22,0.000000,-0.000760,-0.000027,-0.000348,0.000130,-0.000119,-0.000553,-0.000048,-0.001007,-0.000048,-0.000525,-0.000433,-0.007344,-0.001534,-0.001007,-0.001901,-0.002492,-0.003018,-0.007344,-0.007344,-0.002272,-0.002034,-0.001534,-0.007344,-0.000516,-0.000645,-0.000684,-0.001552,-0.000751,-0.002839,0.000043,0.000069
2019-04-28,0.000000,-0.000423,0.000230,-0.000135,-0.000064,-0.000469,-0.000732,0.000354,-0.000621,0.000354,-0.000329,-0.000494,-0.000161,-0.001897,-0.000621,-0.001409,-0.002083,-0.003048,-0.000161,-0.000161,-0.002679,-0.002427,-0.001897,-0.000161,-0.000379,-0.000032,0.000353,-0.001301,0.000096,-0.001818,-0.000378,0.000180
2019-05-04,0.000000,-0.001323,0.000918,0.000329,0.000464,0.000044,-0.001105,0.000853,0.000292,0.000853,-0.000094,-0.000469,-0.001801,-0.002661,0.000292,-0.001061,-0.001580,-0.002774,-0.001801,-0.001801,-0.003151,-0.002627,-0.002661,-0.001801,-0.001216,-0.001395,-0.002271,-0.002701,-0.001823,-0.004891,0.000410,0.000771
2019-05-10,0.000000,0.000053,-0.000124,-0.000623,-0.000076,-0.000181,-0.000659,-0.000066,-0.000301,-0.000066,-0.000946,-0.001003,0.006517,-0.002201,-0.000301,-0.001850,-0.002362,-0.003293,0.006517,0.006517,-0.003410,-0.002149,-0.002201,0.006517,-0.000169,0.000199,-0.000353,-0.000941,0.000185,-0.002689,0.000136,0.000005
2019-05-16,0.000000,-0.001058,0.000025,-0.000672,-0.000719,-0.001084,-0.001807,-0.000050,-0.000162,-0.000050,-0.001227,-0.001673,-0.005390,-0.003471,-0.000162,-0.001964,-0.002694,-0.003430,-0.005390,-0.005390,-0.004514,-0.003508,-0.003471,-0.005390,-0.001403,-0.001027,-0.001890,-0.002789,-0.001606,-0.004506,-0.000336,-0.000154
2019-05-22,0.000000,0.000322,-0.002140,-0.002480,-0.001905,-0.001859,-0.001480,-0.002461,-0.003101,-0.002461,-0.003475,-0.003241,0.008110,-0.003160,-0.003101,-0.004348,-0.005242,-0.005425,0.008110,0.008110,-0.005533,-0.003613,-0.003160,0.008110,-0.000092,0.000285,0.000102,-0.001374,0.000315,-0.002848,-0.001073,-0.001625
2019-05-28,0.000000,-0.000685,-0.000701,-0.001154,-0.001130,-0.001761,-0.002372,-0.000767,-0.001327,-0.000767,-0.002237,-0.002266,-0.016213,-0.004346,-0.001327,-0.003122,-0.004114,-0.005101,-0.016213,-0.016213,-0.005274,-0.004665,-0.004346,-0.016213,-0.001119,-0.000590,-0.000964,-0.003049,-0.001545,-0.004351,-0.000696,-0.000472
2019-06-03,0.000000,-0.001524,0.000025,-0.000798,-0.001002,-0.001781,-0.002448,-0.000104,-0.000209,-0.000104,-0.001517,-0.001962,0.005078,-0.004805,-0.000209,-0.002364,-0.003605,-0.004703,0.005078,0.005078,-0.005689,-0.004998,-0.004805,0.005078,-0.001602,-0.001781,-0.002935,-0.004048,-0.003054,-0.007010,-0.000752,-0.000156
2019-06-09,0.000000,0.000128,-0.000789,-0.001317,-0.001033,-0.001441,-0.001750,-0.000799,-0.001437,-0.000799,-0.002034,-0.002181,-0.000543,-0.003971,-0.001437,-0.002902,-0.004190,-0.005338,-0.000543,-0.000543,-0.005239,-0.004174,-0.003971,-0.000543,-0.000298,0.000358,0.000407,-0.001994,-0.000056,-0.003137,-0.000662,-0.000563
2019-06-15,0.000000,-0.000507,-0.000924,-0.001767,-0.001478,-0.001989,-0.002229,-0.001056,-0.001757,-0.001056,-0.002894,-0.003110,-0.000936,-0.004924,-0.001757,-0.003859,-0.005336,-0.006523,-0.000936,-0.000936,-0.006531,-0.005138,-0.004924,-0.000936,-0.000941,-0.000270,-0.000943,-0.002887,-0.000853,-0.005047,-0.000530,-0.000742
2019-06-21,0.000000,-0.000665,-0.000157,-0.001031,-0.000709,-0.001117,-0.001199,-0.000548,-0.000863,-0.000548,-0.001926,-0.002023,-0.003272,-0.003940,-0.000863,-0.002684,-0.004286,-0.005826,-0.003272,-0.003272,-0.005715,-0.004382,-0.003940,-0.003272,-0.000825,-0.000659,-0.001180,-0.002874,-0.001363,-0.005141,-0.000186,-0.000249
2019-06-27,0.000000,-0.000637,-0.000392,-0.001362,-0.000820,-0.001317,-0.001675,-0.000774,-0.001486,-0.000774,-0.002240,-0.002350,-0.002208,-0.004601,-0.001486,-0.003179,-0.004946,-0.006753,-0.002208,-0.002208,-0.006076,-0.004857,-0.004601,-0.002208,-0.001111,-0.000611,-0.000974,-0.003020,-0.001093,-0.005157,-0.000405,-0.000433
2019-07-03,0.000000,-0.000893,-0.000704,-0.001502,-0.000534,-0.000870,-0.001374,-0.001045,-0.002038,-0.001045,-0.002496,-0.002098,-0.000233,-0.004300,-0.002038,-0.003602,-0.005205,-0.006855,-0.000233,-0.000233,-0.005662,-0.004180,-0.004300,-0.000233,-0.001199,-0.000551,-0.001647,-0.002829,-0.001220,-0.005999,-0.000019,-0.000407
2019-07-09,0.000000,-0.001089,0.000370,-0.000598,-0.000505,-0.001203,-0.001657,-0.000040,-0.000818,-0.000040,-0.001565,-0.001857,0.004522,-0.004454,-0.000818,-0.002507,-0.004362,-0.006351,0.004522,0.004522,-0.006096,-0.004851,-0.004454,0.004522,-0.001288,-0.000760,-0.001253,-0.003179,-0.001284,-0.005723,-0.000199,-0.000047
2019-07-15,0.000000,-0.000167,-0.000926,-0.001543,-0.000321,-0.000855,-0.001194,-0.001334,-0.002500,-0.001334,-0.002844,-0.002248,0.001748,-0.003983,-0.002500,-0.003703,-0.005453,-0.007074,0.001748,0.001748,-0.006081,-0.004719,-0.003983,0.001748,-0.000355,0.000316,-0.000064,-0.002071,0.000349,-0.004688,0.000105,-0.000134
2019-07-21,0.000000,-0.000675,-0.000428,-0.001282,-0.000786,-0.001191,-0.001142,-0.001025,-0.001585,-0.001025,-0.002409,-0.002652,0.003484,-0.004693,-0.001585,-0.002959,-0.005016,-0.007089,0.003484,0.003484,-0.006845,-0.005337,-0.004693,0.003484,-0.000754,-0.000433,-0.001521,-0.003231,-0.001173,-0.006281,-0.000045,-0.000284
2019-07-27,0.000000,0.000497,-0.000114,-0.001112,-0.000629,-0.001314,-0.000470,-0.000341,-0.002502,-0.000341,-0.002094,-0.002323,0.001450,-0.003967,-0.002502,-0.003512,-0.005305,-0.007507,0.001450,0.001450,-0.006833,-0.005713,-0.003967,0.001450,0.000408,0.001234,0.001385,-0.001043,0.001546,-0.003725,-0.000262,-0.000233
2019-08-02,0.000000,-0.000487,-0.000611,-0.001776,-0.001366,-0.002223,-0.002871,-0.001435,-0.002309,-0.001435,-0.003700,-0.003406,0.000398,-0.005986,-0.002309,-0.004111,-0.005944,-0.007599,0.000398,0.000398,-0.007898,-0.006445,-0.005986,0.000398,-0.001106,-0.000286,-0.000981,-0.003949,-0.001191,-0.005840,-0.000508,-0.000488
2019-08-08,0.000000,0.000371,-0.002187,-0.002755,-0.001271,-0.001835,-0.002023,-0.002849,-0.004736,-0.002849,-0.004266,-0.003482,0.004409,-0.005610,-0.004736,-0.005610,-0.007572,-0.009626,0.004409,0.004409,-0.008216,-0.006646,-0.005610,0.004409,-0.000302,0.000655,0.000689,-0.002889,-0.000144,-0.004576,-0.000641,-0.001143
2019-08-14,0.000000,-0.000792,-0.000363,-0.001432,-0.000974,-0.001581,-0.002283,-0.001088,-0.002689,-0.001088,-0.003095,-0.002743,-0.011093,-0.005750,-0.002689,-0.004239,-0.005991,-0.007933,-0.011093,-0.011093,-0.007506,-0.006165,-0.005750,-0.011093,-0.000806,-0.000321,-0.001205,-0.003564,-0.001265,-0.006461,-0.000362,-0.000197
2019-08-20,0.000000,-0.000353,0.000205,-0.001020,-0.000739,-0.001436,-0.002082,-0.000053,-0.000810,-0.000053,-0.002428,-0.002378,0.007490,-0.005212,-0.000810,-0.002691,-0.004991,-0.007185,0.007490,0.007490,-0.007168,-0.005860,-0.005212,0.007490,-0.000574,0.000069,-0.000576,-0.003001,-0.000534,-0.005472,-0.000240,-0.000066
2019-08-26,0.000000,-0.000350,0.000964,-0.000703,-0.000225,-0.000501,-0.000978,0.000594,-0.000549,0.000594,-0.002018,-0.002286,0.001964,-0.004444,-0.000549,-0.002267,-0.004714,-0.007460,0.001964,0.001964,-0.007078,-0.005379,-0.004444,0.001964,-0.000348,0.000276,-0.000707,-0.002535,-0.000384,-0.005289,0.000134,0.000121
2019-09-01,0.000000,-0.002389,0.000962,-0.000370,-0.000436,-0.001151,-0.002680,0.000677,-0.000521,0.000677,-0.002153,-0.002123,-0.002589,-0.006394,-0.000521,-0.002894,-0.005246,-0.007748,-0.002589,-0.002589,-0.008236,-0.006539,-0.006394,-0.002589,-0.002133,-0.002062,-0.004290,-0.005513,-0.003655,-0.010202,0.000006,0.000516
2019-09-07,0.000000,-0.000925,0.000995,-0.000717,0.000262,-0.000397,-0.000741,-0.000095,-0.002464,-0.000095,-0.001778,-0.001552,0.004669,-0.004670,-0.002464,-0.003725,-0.005663,-0.007836,0.004669,0.004669,-0.006571,-0.005265,-0.004670,0.004669,-0.000521,-0.000288,-0.001120,-0.002902,-0.000575,-0.005763,-0.000123,0.000368
2019-09-13,0.000000,-0.001374,-0.001117,-0.002123,-0.001745,-0.002911,-0.003439,-0.002252,-0.005130,-0.002252,-0.004753,-0.003917,-0.005088,-0.007659,-0.005130,-0.006359,-0.008566,-0.010834,-0.005088,-0.005088,-0.009834,-0.008082,-0.007659,-0.005088,-0.001872,-0.001239,-0.001164,-0.004970,-0.001714,-0.006098,-0.001086,-0.000639
2019-09-19,0.000000,-0.001206,-0.000168,-0.001431,-0.000357,-0.001047,-0.002128,-0.000651,-0.003053,-0.000651,-0.003403,-0.002608,-0.008242,-0.005826,-0.003053,-0.004288,-0.006443,-0.009008,-0.008242,-0.008242,-0.007854,-0.006174,-0.005826,-0.008242,-0.001447,-0.000602,-0.001493,-0.004262,-0.001426,-0.007518,0.000123,-0.000041
2019-09-25,0.000000,-0.000883,-0.000011,-0.001270,-0.000447,-0.001376,-0.002515,-0.000591,-0.002637,-0.000591,-0.003240,-0.002501,-0.006200,-0.006359,-0.002637,-0.004070,-0.006403,-0.008731,-0.006200,-0.006200,-0.008281,-0.006859,-0.006359,-0.006200,-0.001455,-0.000989,-0.001845,-0.004552,-0.001550,-0.007819,-0.000273,-0.000019
2019-10-01,0.000000,-0.001747,0.002622,0.000649,0.000594,-0.000007,-0.002678,0.002061,-0.001162,0.002061,-0.000730,-0.000976,0.004706,-0.005943,-0.001162,-0.002602,-0.004172,-0.006372,0.004706,0.004706,-0.006982,-0.006196,-0.005943,0.004706,-0.002043,-0.002039,-0.003444,-0.005194,-0.002830,-0.009589,0.000610,0.001181
2019-10-07,0.000000,-0.000425,-0.000202,-0.001410,-0.000687,-0.001237,-0.002644,-0.001143,-0.003345,-0.001143,-0.003650,-0.002913,0.001419,-0.005477,-0.003345,-0.005123,-0.007022,-0.008982,0.001419,0.001419,-0.008209,-0.006041,-0.005477,0.001419,-0.000777,-0.000028,-0.000768,-0.003680,-0.000609,-0.006526,-0.000076,-0.000218
2019-10-13,0.000000,-0.000649,-0.001008,-0.002373,-0.001537,-0.001815,-0.003638,-0.001806,-0.003756,-0.001806,-0.004781,-0.004122,-0.001755,-0.006961,-0.003756,-0.005895,-0.007865,-0.009995,-0.001755,-0.001755,-0.010021,-0.007440,-0.006961,-0.001755,-0.001081,-0.000352,-0.001043,-0.004577,-0.001121,-0.007620,-0.000537,-0.001010
2019-10-19,0.000000,-0.000500,0.000307,-0.002009,-0.001462,-0.002075,-0.002288,-0.001328,-0.005681,-0.001328,-0.003066,-0.002980,-0.013763,-0.004632,-0.005681,-0.005979,-0.007763,-0.009735,-0.013763,-0.013763,-0.009085,-0.005700,-0.004632,-0.013763,-0.000598,-0.000722,-0.001558,-0.003717,-0.001243,-0.009260,-0.001044,-0.001240
2019-10-25,0.000000,-0.001876,-0.001485,-0.003162,-0.001697,-0.002198,-0.004827,-0.003086,-0.004892,-0.003086,-0.005646,-0.004749,0.000183,-0.008179,-0.004892,-0.007025,-0.008655,-0.010703,0.000183,0.000183,-0.010809,-0.008320,-0.008179,0.000183,-0.002200,-0.001740,-0.002799,-0.006262,-0.002467,-0.009818,-0.001024,-0.001675
2019-10-31,0.000000,-0.001750,-0.000035,-0.001664,-0.000527,-0.000863,-0.003770,-0.001497,-0.004360,-0.001497,-0.003937,-0.003170,-0.005490,-0.007316,-0.004360,-0.005979,-0.007770,-0.010277,-0.005490,-0.005490,-0.009516,-0.007790,-0.007316,-0.005490,-0.002140,-0.001725,-0.002642,-0.005738,-0.001718,-0.010121,-0.000177,-0.000313
2019-11-06,0.000000,-0.001180,-0.000455,-0.001631,-0.000351,-0.001038,-0.002740,-0.002065,-0.004517,-0.002065,-0.003955,-0.002998,-0.001409,-0.005958,-0.004517,-0.005991,-0.007650,-0.009949,-0.001409,-0.001409,-0.008796,-0.006381,-0.005958,-0.001409,-0.001196,-0.000855,-0.001716,-0.004455,-0.001059,-0.008676,-0.000122,-0.000203
2019-11-12,0.000000,-0.000868,-0.001227,-0.002988,-0.001463,-0.001869,-0.003861,-0.003071,-0.005681,-0.003071,-0.005256,-0.004338,0.004120,-0.007319,-0.005681,-0.007260,-0.008993,-0.011048,0.004120,0.004120,-0.010265,-0.007525,-0.007319,0.004120,-0.001787,-0.000968,-0.002382,-0.005407,-0.001494,-0.009992,-0.000844,-0.001286
2019-11-18,0.000000,-0.001345,0.000076,-0.001544,-0.000610,-0.001591,-0.002925,-0.001610,-0.003538,-0.001610,-0.003590,-0.003111,-0.000997,-0.006558,-0.003538,-0.004791,-0.006549,-0.009468,-0.000997,-0.000997,-0.008933,-0.007035,-0.006558,-0.000997,-0.001207,-0.001071,-0.001941,-0.005350,-0.001631,-0.009504,-0.000540,-0.000247
2019-11-24,0.000000,-0.002069,-0.000698,-0.002405,-0.000932,-0.001612,-0.004201,-0.002544,-0.003943,-0.002544,-0.004787,-0.003651,0.000104,-0.007691,-0.003943,-0.006267,-0.007983,-0.010378,0.000104,0.000104,-0.010329,-0.007379,-0.007691,0.000104,-0.002360,-0.001811,-0.003669,-0.006499,-0.002597,-0.012282,-0.000518,-0.000427
2019-11-30,0.000000,-0.002037,-0.000757,-0.002906,-0.001004,-0.001305,-0.003382,-0.001987,-0.004774,-0.001987,-0.004406,-0.004216,-0.006105,-0.006850,-0.004774,-0.006408,-0.007973,-0.010558,-0.006105,-0.006105,-0.010327,-0.006931,-0.006850,-0.006105,-0.002128,-0.001719,-0.003631,-0.006471,-0.002350,-0.012478,-0.000442,-0.001009
2019-12-06,0.000000,-0.001178,-0.000710,-0.002401,-0.000992,-0.001734,-0.003824,-0.002401,-0.005760,-0.002401,-0.004878,-0.004046,-0.004230,-0.007338,-0.005760,-0.007354,-0.008676,-0.010992,-0.004230,-0.004230,-0.010560,-0.007512,-0.007338,-0.004230,-0.001609,-0.001343,-0.002760,-0.006418,-0.002186,-0.011882,-0.000718,-0.000943
2019-12-12,0.000000,-0.001051,-0.000609,-0.002200,-0.000670,-0.001211,-0.003507,-0.002142,-0.005209,-0.002142,-0.004799,-0.003817,0.001461,-0.007143,-0.005209,-0.006867,-0.008512,-0.010736,0.001461,0.001461,-0.010110,-0.006732,-0.007143,0.001461,-0.001415,-0.000673,-0.002152,-0.005831,-0.001250,-0.011124,-0.000013,-0.000537
2019-12-18,0.000000,-0.002123,-0.000748,-0.002359,-0.000886,-0.001631,-0.003955,-0.002259,-0.005885,-0.002259,-0.004424,-0.003381,0.001707,-0.006541,-0.005885,-0.007190,-0.008699,-0.011099,0.001707,0.001707,-0.010379,-0.007191,-0.006541,0.001707,-0.002089,-0.001903,-0.002367,-0.006390,-0.001934,-0.011758,-0.000581,-0.000452
2019-12-24,0.000000,-0.001252,-0.002016,-0.003669,-0.002015,-0.002630,-0.004118,-0.003873,-0.006759,-0.003873,-0.006638,-0.005153,-0.000913,-0.008135,-0.006759,-0.008788,-0.010429,-0.012079,-0.000913,-0.000913,-0.011745,-0.007938,-0.008135,-0.000913,-0.001718,-0.001306,-0.002457,-0.006595,-0.001843,-0.012272,-0.001292,-0.001919
2019-12-30,0.000000,-0.001560,-0.000535,-0.002184,-0.000966,-0.001938,-0.003442,-0.002144,-0.005634,-0.002144,-0.004641,-0.003815,0.002166,-0.007562,-0.005634,-0.006962,-0.008852,-0.010817,0.002166,0.002166,-0.010588,-0.007433,-0.007562,0.002166,-0.001719,-0.001577,-0.003168,-0.006628,-0.002312,-0.012846,-0.000624,-0.000784
2020-01-05,0.000000,-0.001610,-0.000418,-0.002074,-0.000829,-0.001703,-0.003454,-0.002149,-0.005722,-0.002149,-0.004717,-0.003653,-0.000693,-0.007557,-0.005722,-0.007212,-0.009235,-0.010927,-0.000693,-0.000693,-0.010592,-0.007378,-0.007557,-0.000693,-0.001757,-0.001758,-0.002865,-0.006811,-0.002249,-0.012755,-0.000432,-0.000442
2020-01-11,0.000000,-0.001215,-0.000860,-0.002521,-0.001401,-0.002088,-0.003609,-0.002330,-0.005499,-0.002330,-0.005161,-0.004348,-0.001419,-0.007847,-0.005499,-0.007382,-0.009351,-0.011034,-0.001419,-0.001419,-0.010980,-0.007488,-0.007847,-0.001419,-0.001539,-0.001188,-0.002787,-0.006594,-0.002118,-0.012820,-0.000678,-0.000837
2020-01-17,0.000000,-0.001443,-0.000745,-0.002119,-0.000857,-0.001494,-0.003303,-0.002429,-0.005591,-0.002429,-0.004511,-0.003597,0.000363,-0.007387,-0.005591,-0.007098,-0.008877,-0.010830,0.000363,0.000363,-0.010441,-0.006921,-0.007387,0.000363,-0.001228,-0.000973,-0.002194,-0.005643,-0.001326,-0.012099,-0.000382,-0.000801
2020-01-23,0.000000,-0.002785,-0.002106,-0.003810,-0.002601,-0.003359,-0.005094,-0.004357,-0.007674,-0.004357,-0.006226,-0.005268,-0.002291,-0.009232,-0.007674,-0.009505,-0.011142,-0.012920,-0.002291,-0.002291,-0.012796,-0.009089,-0.009232,-0.002291,-0.002882,-0.002516,-0.003705,-0.007717,-0.003110,-0.014027,-0.001951,-0.001911
2020-01-29,0.000000,-0.001949,-0.001716,-0.003215,-0.001621,-0.002512,-0.003950,-0.003629,-0.006580,-0.003629,-0.005629,-0.004507,-0.001180,-0.008200,-0.006580,-0.008130,-0.009943,-0.011815,-0.001180,-0.001180,-0.011254,-0.007643,-0.008200,-0.001180,-0.002122,-0.002000,-0.003034,-0.007249,-0.002583,-0.013545,-0.001057,-0.001428
2020-02-04,0.000000,-0.002378,-0.000632,-0.002495,-0.001878,-0.003151,-0.004813,-0.002346,-0.005970,-0.002346,-0.004926,-0.004377,-0.001674,-0.009645,-0.005970,-0.007695,-0.009674,-0.011576,-0.001674,-0.001674,-0.011929,-0.009022,-0.009645,-0.001674,-0.003023,-0.002959,-0.003993,-0.008895,-0.004011,-0.014717,-0.001416,-0.000883
2020-02-10,0.000000,-0.001461,-0.000952,-0.002470,-0.001223,-0.001653,-0.003314,-0.002799,-0.006810,-0.002799,-0.005216,-0.004063,0.003469,-0.007602,-0.006810,-0.008095,-0.009754,-0.011666,0.003469,0.003469,-0.010927,-0.007061,-0.007602,0.003469,-0.001976,-0.001658,-0.002744,-0.006853,-0.002056,-0.013536,-0.000615,-0.000946
2020-02-16,0.000000,-0.001012,-0.000655,-0.002094,-0.000679,-0.001511,-0.002997,-0.002364,-0.007310,-0.002364,-0.004766,-0.003415,-0.002441,-0.007912,-0.007310,-0.008236,-0.009856,-0.011763,-0.002441,-0.002441,-0.010649,-0.007513,-0.007912,-0.002441,-0.001401,-0.000982,-0.001647,-0.006548,-0.001809,-0.012219,-0.000302,-0.000315
2020-02-22,0.000000,-0.001003,-0.001105,-0.003015,-0.001897,-0.002487,-0.003763,-0.002677,-0.006748,-0.002677,-0.005652,-0.004884,0.001911,-0.008324,-0.006748,-0.008105,-0.010102,-0.011753,0.001911,0.001911,-0.011865,-0.007838,-0.008324,0.001911,-0.001579,-0.001303,-0.002422,-0.006904,-0.002448,-0.013708,-0.000732,-0.001306
2020-02-28,0.000000,-0.000626,-0.000617,-0.002222,-0.000973,-0.001870,-0.003995,-0.002451,-0.007148,-0.002451,-0.005310,-0.003979,0.000917,-0.008444,-0.007148,-0.008430,-0.010070,-0.011556,0.000917,0.000917,-0.011025,-0.007581,-0.008444,0.000917,-0.001684,-0.001245,-0.002472,-0.007557,-0.002428,-0.013803,-0.000289,-0.000376
2020-03-05,0.000000,-0.002889,0.001460,-0.000433,0.000267,-0.000862,-0.003142,-0.000544,-0.004878,-0.000544,-0.003024,-0.002127,0.008588,-0.007602,-0.004878,-0.005919,-0.007490,-0.009509,0.008588,0.008588,-0.009674,-0.006687,-0.007602,0.008588,-0.002175,-0.002644,-0.003812,-0.007240,-0.002774,-0.014734,0.000692,0.000865
2020-03-11,0.000000,-0.001100,-0.000087,-0.001503,-0.000522,-0.001227,-0.002369,-0.001724,-0.005575,-0.001724,-0.004315,-0.003323,-0.000840,-0.006631,-0.005575,-0.006773,-0.008539,-0.010480,-0.000840,-0.000840,-0.010213,-0.006401,-0.006631,-0.000840,-0.001235,-0.000890,-0.002203,-0.005643,-0.001069,-0.013527,0.000235,-0.000048
2020-03-17,0.000000,-0.000860,-0.000203,-0.001716,-0.000528,-0.001320,-0.002687,-0.002501,-0.006267,-0.002501,-0.004377,-0.003128,0.001791,-0.006829,-0.006267,-0.007504,-0.009163,-0.011132,0.001791,0.001791,-0.010272,-0.006476,-0.006829,0.001791,-0.001073,-0.000614,-0.001690,-0.005698,-0.001069,-0.013739,-0.000097,-0.000281
2020-03-23,0.000000,-0.002607,-0.001367,-0.002954,-0.001722,-0.002545,-0.004109,-0.003761,-0.008119,-0.003761,-0.005982,-0.004745,-0.007315,-0.008987,-0.008119,-0.009428,-0.011120,-0.013030,-0.007315,-0.007315,-0.012379,-0.008055,-0.008987,-0.007315,-0.002419,-0.002137,-0.003837,-0.007963,-0.003111,-0.016602,-0.001136,-0.001505
2020-03-29,0.000000,-0.000958,0.000416,-0.001084,0.000259,-0.000698,-0.002192,-0.001882,-0.006255,-0.001882,-0.003832,-0.002627,0.001370,-0.007061,-0.006255,-0.007414,-0.008879,-0.010719,0.001370,0.001370,-0.009892,-0.006166,-0.007061,0.001370,-0.000909,-0.000473,-0.001374,-0.006093,-0.001072,-0.014577,0.000481,0.000237
2020-04-04,0.000000,-0.002196,-0.000211,-0.002108,-0.001151,-0.002249,-0.004076,-0.002237,-0.006664,-0.002237,-0.004626,-0.003741,0.000376,-0.009078,-0.006664,-0.008184,-0.009725,-0.011809,0.000376,0.000376,-0.011923,-0.008056,-0.009078,0.000376,-0.002040,-0.001949,-0.003625,-0.008118,-0.003070,-0.017160,-0.000781,-0.000673
2020-04-10,0.000000,-0.001648,-0.001416,-0.002903,-0.001273,-0.002343,-0.003855,-0.003413,-0.007879,-0.003413,-0.005599,-0.004458,-0.003900,-0.008914,-0.007879,-0.009080,-0.010832,-0.013042,-0.003900,-0.003900,-0.012087,-0.008113,-0.008914,-0.003900,-0.001903,-0.001575,-0.002555,-0.007575,-0.002094,-0.016271,-0.000993,-0.001484
2020-04-16,0.000000,-0.001847,-0.001548,-0.002801,-0.001551,-0.002967,-0.003976,-0.004065,-0.009547,-0.004065,-0.005842,-0.004553,-0.003478,-0.009340,-0.009547,-0.010304,-0.011810,-0.014022,-0.003478,-0.003478,-0.012946,-0.009003,-0.009340,-0.003478,-0.001776,-0.000914,-0.002714,-0.007574,-0.001900,-0.016870,-0.001382,-0.001036
2020-04-22,0.000000,-0.002843,-0.000699,-0.001793,-0.000586,-0.001565,-0.003449,-0.002837,-0.006962,-0.002837,-0.005129,-0.003643,-0.000036,-0.008901,-0.006962,-0.008811,-0.010223,-0.012261,-0.000036,-0.000036,-0.011044,-0.007467,-0.008901,-0.000036,-0.002471,-0.002225,-0.003622,-0.008500,-0.002790,-0.018675,-0.000110,-0.000583
2020-04-28,0.000000,-0.001823,0.000696,-0.000837,0.000007,-0.001461,-0.002662,-0.001089,-0.005517,-0.001089,-0.003433,-0.002791,-0.000843,-0.007744,-0.005517,-0.007017,-0.008492,-0.010844,-0.000843,-0.000843,-0.010514,-0.007083,-0.007744,-0.000843,-0.001232,-0.001257,-0.002201,-0.007415,-0.002243,-0.016973,0.000072,0.000209
2020-05-04,0.000000,-0.000659,-0.001311,-0.002395,-0.000228,-0.000295,-0.001548,-0.003032,-0.007070,-0.003032,-0.005461,-0.003429,0.001543,-0.005914,-0.007070,-0.008488,-0.010076,-0.011811,0.001543,0.001543,-0.009409,-0.004903,-0.005914,0.001543,-0.000770,-0.000188,-0.000865,-0.005778,-0.000038,-0.014822,0.000835,-0.001061
2020-05-10,0.000000,-0.003519,0.000871,-0.000989,0.000090,-0.001278,-0.003416,-0.000745,-0.005522,-0.000745,-0.003511,-0.002997,-0.001993,-0.008187,-0.005522,-0.007010,-0.008664,-0.010625,-0.001993,-0.001993,-0.010605,-0.007403,-0.008187,-0.001993,-0.001968,-0.002472,-0.004410,-0.008679,-0.003326,-0.019728,0.000166,0.000058
2020-05-16,0.000000,-0.001803,-0.000601,-0.001850,-0.000298,-0.001726,-0.003108,-0.003292,-0.009264,-0.003292,-0.005315,-0.003880,-0.003416,-0.008491,-0.009264,-0.010325,-0.011666,-0.013286,-0.003416,-0.003416,-0.011825,-0.007888,-0.008491,-0.003416,-0.001351,-0.000995,-0.002227,-0.007942,-0.001938,-0.018608,0.000057,-0.000415
2020-05-22,0.000000,-0.001700,-0.000978,-0.002247,-0.000692,-0.001738,-0.003023,-0.002834,-0.007971,-0.002834,-0.005709,-0.004202,0.006872,-0.007622,-0.007971,-0.009630,-0.011104,-0.012703,0.006872,0.006872,-0.011206,-0.006914,-0.007622,0.006872,-0.001631,-0.000938,-0.002099,-0.007909,-0.001648,-0.018289,0.000228,-0.000778
2020-05-28,0.000000,-0.001241,-0.001014,-0.001968,-0.000593,-0.001798,-0.003186,-0.002874,-0.007915,-0.002874,-0.005567,-0.004093,0.001961,-0.008068,-0.007915,-0.010040,-0.011416,-0.012992,0.001961,0.001961,-0.011859,-0.007959,-0.008068,0.001961,-0.001280,-0.000418,-0.001157,-0.008105,-0.001211,-0.017583,0.000294,-0.000400
