date,ST01,ST02,ST03,ST04,ST05,ST06,ST07,ST08,ST09,ST10,ST11,ST12,ST13,ST14,ST15,ST16,ST17,ST18,ST19,ST20,ST21,ST22,ST23,ST24,ST25,ST26,ST27,ST28,ST29,ST30,ST31,ST32
2017-01-09,0.000000,0.003655,0.001515,0.000446,0.001829,0.001090,0.004510,0.014017,0.014903,0.013703,0.032916,0.037331,-0.003135,0.021853,0.010794,0.016317,0.026786,0.031066,0.035136,0.036631,0.024753,0.020626,0.023871,0.022658,0.000815,0.003680,0.004852,0.014744,0.015823,0.022447,-0.000282,0.000446
2017-01-15,0.000000,0.003451,0.001002,0.000433,0.000892,0.000823,0.003490,0.012617,0.013244,0.011635,0.031264,0.035915,-0.007467,0.020399,0.009179,0.014495,0.024857,0.029759,0.033434,0.035914,0.023862,0.019091,0.022547,0.021252,0.000106,0.002914,0.004711,0.013703,0.014743,0.021142,-0.000839,0.000433
2017-01-21,0.000000,0.002801,0.002420,0.001238,0.002660,0.001777,0.004517,0.015245,0.015408,0.015131,0.033795,0.037758,-0.004014,0.021801,0.011685,0.017382,0.027996,0.032015,0.035931,0.037161,0.025315,0.021022,0.023450,0.021808,0.000209,0.002827,0.004007,0.013533,0.014956,0.020736,0.000166,0.001238
2017-01-27,0.000000,0.003675,0.000882,0.000265,0.001311,0.001040,0.004181,0.012749,0.013136,0.011345,0.030691,0.035229,-0.005840,0.021007,0.008539,0.013959,0.024260,0.028544,0.033222,0.033479,0.022678,0.019365,0.022989,0.021731,0.001327,0.003862,0.005167,0.013920,0.014561,0.021267,-0.000164,0.000265
2017-02-02,0.000000,0.003676,0.002633,0.001512,0.003620,0.003357,0.005720,0.015341,0.015076,0.014083,0.033627,0.037917,0.000466,0.023000,0.011117,0.016672,0.027098,0.031396,0.035925,0.036516,0.025521,0.022044,0.025000,0.023367,0.001602,0.004783,0.006217,0.014939,0.016435,0.023913,0.001493,0.001512
2017-02-08,0.000000,0.003039,0.002308,0.001231,0.002231,0.001543,0.004177,0.014543,0.015460,0.013850,0.032965,0.036649,-0.007942,0.021233,0.011358,0.016983,0.027013,0.030793,0.035309,0.034709,0.024071,0.019984,0.022904,0.021840,0.000457,0.003010,0.004803,0.013152,0.014171,0.021105,0.000039,0.001231
2017-02-14,0.000000,0.004646,0.002898,0.001893,0.003141,0.002731,0.005594,0.015284,0.015255,0.013860,0.033159,0.036985,-0.008520,0.022079,0.011275,0.016936,0.026865,0.030924,0.035900,0.034375,0.023297,0.021022,0.023402,0.022503,0.001871,0.004532,0.005615,0.013784,0.015461,0.021779,0.001293,0.001893
2017-02-20,0.000000,0.002747,0.001893,0.001098,0.002144,0.001860,0.004433,0.014376,0.014202,0.013867,0.032646,0.036120,-0.012242,0.020580,0.010417,0.016186,0.026808,0.030101,0.035082,0.033105,0.022643,0.019921,0.021530,0.020807,0.000003,0.002220,0.003448,0.011579,0.012372,0.019240,0.000031,0.001098
2017-02-26,0.000000,0.003346,0.001493,0.000970,0.001578,0.001683,0.004300,0.013520,0.013047,0.012460,0.031441,0.035266,-0.004276,0.020493,0.009255,0.015166,0.025459,0.029233,0.033658,0.033093,0.021872,0.019261,0.021738,0.021246,0.000482,0.003161,0.004627,0.012178,0.013520,0.020596,0.000047,0.000970
2017-03-04,0.000000,0.004545,0.003181,0.002435,0.005120,0.004751,0.007531,0.016564,0.014136,0.015849,0.034931,0.038323,-0.002887,0.024550,0.011110,0.017162,0.028619,0.032118,0.037318,0.035282,0.025703,0.023376,0.025144,0.024071,0.002247,0.005642,0.005783,0.014798,0.016596,0.024184,0.002205,0.002435
2017-03-10,0.000000,0.003448,0.001538,0.000741,0.001709,0.001551,0.004552,0.013876,0.013792,0.013310,0.031759,0.035392,-0.002606,0.021157,0.010306,0.015963,0.026408,0.029838,0.034014,0.031979,0.022279,0.019820,0.022546,0.022300,0.000666,0.003797,0.005086,0.012838,0.013933,0.021533,-0.000153,0.000741
