date,ST01,ST02,ST03,ST04,ST05,ST06,ST07,ST08,ST09,ST10,ST11,ST12,ST13,ST14,ST15,ST16,ST17,ST18,ST19,ST20,ST21,ST22,ST23,ST24,ST25,ST26,ST27,ST28,ST29,ST30,ST31,ST32
2016-10-16,0.003179,0.006959,0.008961,0.013972,0.010109,0.012760,0.020041,0.011722,0.016660,0.011722,0.020599,0.023248,0.000000,0.031208,0.016660,0.020027,0.021186,0.021863,0.000000,0.000000,0.036943,0.033515,0.031208,0.000000,0.009387,0.003914,0.007746,0.021684,0.013060,0.031534,0.005557,0.009633
2016-10-22,0.006598,0.011468,0.012250,0.017627,0.014696,0.017748,0.025176,0.014369,0.018799,0.014369,0.024060,0.027149,0.000000,0.036983,0.018799,0.022994,0.024586,0.025226,0.000000,0.000000,0.041512,0.038246,0.036983,0.000000,0.013644,0.009679,0.013081,0.027847,0.019142,0.038098,0.009895,0.013250
2016-10-28,0.004689,0.008034,0.009233,0.013875,0.010655,0.013947,0.021011,0.011743,0.016765,0.011743,0.020907,0.023600,0.000000,0.032178,0.016765,0.020409,0.021720,0.022241,0.000000,0.000000,0.037438,0.034400,0.032178,0.000000,0.010502,0.005499,0.008508,0.022840,0.014373,0.032176,0.006537,0.009920
2016-11-03,0.007722,0.012514,0.012491,0.018438,0.014796,0.017858,0.025373,0.014950,0.020038,0.014950,0.024745,0.028358,0.000000,0.036647,0.020038,0.023777,0.025553,0.026469,0.000000,0.000000,0.041653,0.038695,0.036647,0.000000,0.014841,0.009841,0.013152,0.027417,0.018991,0.037185,0.010230,0.013983
2016-11-09,0.015948,0.019128,0.022188,0.027123,0.022956,0.024696,0.031544,0.024443,0.028856,0.024443,0.033740,0.035818,0.000000,0.042596,0.028856,0.032388,0.033827,0.034482,0.000000,0.000000,0.048712,0.044546,0.042596,0.000000,0.020888,0.016212,0.019148,0.033241,0.024794,0.042398,0.017949,0.022270
2016-11-21,0.004285,0.007782,0.009172,0.014650,0.011271,0.013567,0.021424,0.011426,0.016381,0.011426,0.021033,0.024466,0.000000,0.032665,0.016381,0.020021,0.021792,0.022571,0.000000,0.000000,0.037606,0.034550,0.032665,0.000000,0.010190,0.005106,0.009380,0.023630,0.015547,0.033851,0.005997,0.009961
2016-11-27,0.008962,0.012061,0.013914,0.018584,0.014509,0.016702,0.023739,0.016122,0.021302,0.016122,0.024935,0.027270,0.000000,0.034919,0.021302,0.023972,0.025673,0.026685,0.000000,0.000000,0.040149,0.037359,0.034919,0.000000,0.013950,0.009508,0.012307,0.026312,0.017899,0.035777,0.010243,0.014289
2016-12-03,-0.001736,0.002558,0.000579,0.006545,0.004555,0.008252,0.015677,0.002467,0.007674,0.002467,0.012541,0.016117,0.000000,0.026883,0.007674,0.010978,0.012543,0.013754,0.000000,0.000000,0.030467,0.028975,0.026883,0.000000,0.005070,0.000566,0.003915,0.018237,0.010122,0.028227,0.000712,0.002802
2016-12-09,0.008281,0.011807,0.013595,0.018643,0.014895,0.017347,0.024440,0.015738,0.021512,0.015738,0.025181,0.027867,0.000000,0.035365,0.021512,0.024424,0.025825,0.026493,0.000000,0.000000,0.040479,0.037631,0.035365,0.000000,0.014040,0.008929,0.012061,0.026695,0.018492,0.035738,0.010200,0.014294
2016-12-15,0.006050,0.009370,0.010203,0.015339,0.011726,0.013940,0.021002,0.012275,0.017447,0.012275,0.021316,0.024307,0.000000,0.031970,0.017447,0.020373,0.022080,0.022980,0.000000,0.000000,0.037052,0.034250,0.031970,0.000000,0.011177,0.006375,0.009070,0.023017,0.014842,0.032520,0.007289,0.011170
