date,displacement_m
2021-01-06,-0.006074
2021-01-12,-0.006594
2021-01-18,-0.006137
2021-01-24,-0.007493
2021-01-30,-0.005317
2021-02-05,-0.004856
2021-02-11,-0.006374
2021-02-17,-0.005952
2021-02-23,-0.006644
2021-03-01,-0.007326
2021-03-07,-0.006349
2021-03-13,-0.006350
2021-03-19,-0.006059
2021-03-25,-0.006568
2021-03-31,-0.005987
2021-04-06,-0.005416
2021-04-12,-0.004861
2021-04-18,-0.006368
2021-04-24,-0.008469
2021-04-30,-0.005265
2021-05-06,-0.006406
2021-05-12,-0.006239
2021-05-18,-0.006332
2021-05-24,-0.007324
2021-05-30,-0.006131
2021-06-05,-0.005211
2021-06-11,-0.005893
2021-06-17,-0.006735
2021-06-23,-0.005522
2021-06-29,-0.006459
2021-07-05,-0.007234
2021-07-11,-0.005531
2021-07-17,-0.006810
2021-07-23,-0.006075
2021-07-29,-0.006774
2021-08-04,-0.006604
2021-08-10,-0.007460
2021-08-16,-0.006456
2021-08-22,-0.006656
2021-08-28,-0.005118
2021-09-03,-0.006157
2021-09-09,-0.007539
2021-09-15,-0.006109
2021-09-21,-0.006129
2021-09-27,-0.005419
2021-10-03,-0.007004
2021-10-09,-0.006263
2021-10-15,-0.005832
2021-10-21,-0.006758
2021-10-27,-0.006305
2021-11-02,-0.005972
2021-11-08,-0.005873
2021-11-14,-0.005895
2021-11-20,-0.006552
2021-11-26,-0.005183
2021-12-02,-0.007126
2021-12-08,-0.007157
2021-12-14,-0.006936
2021-12-20,-0.007140
2021-12-26,-0.005723
2022-01-07,-0.006809
2022-01-19,-0.007443
2022-01-31,-0.007865
2022-02-12,-0.006900
2022-02-24,-0.009625
2022-03-08,-0.007376
2022-03-20,-0.006844
2022-04-01,-0.007539
2022-04-13,-0.006990
2022-05-07,-0.007586
2022-05-19,-0.007994
2022-05-31,-0.008894
2022-06-12,-0.010264
2022-06-24,-0.009783
2022-07-06,-0.010290
2022-07-18,-0.010479
2022-07-30,-0.009874
2022-08-11,-0.009964
2022-08-23,-0.010933
2022-09-04,-0.010016
2022-09-16,-0.011317
2022-09-28,-0.010793
2022-10-10,-0.012264
2022-10-22,-0.011391
2022-11-03,-0.010419
2022-11-15,-0.011645
2022-11-27,-0.010886
2022-12-09,-0.012128
2022-12-21,-0.013912
2023-01-02,-0.013272
2023-01-14,-0.013926
2023-01-26,-0.014327
2023-02-07,-0.015070
2023-02-19,-0.015703
2023-03-03,-0.014318
2023-03-15,-0.015606
2023-03-27,-0.015514
2023-04-08,-0.014908
2023-04-20,-0.014909
2023-05-02,-0.014944
2023-05-14,-0.015144
2023-05-26,-0.015049
2023-06-07,-0.014134
2023-06-19,-0.016325
2023-07-01,-0.014498
2023-07-13,-0.013568
2023-07-25,-0.014858
2023-08-06,-0.015317
2023-08-18,-0.014959
2023-08-30,-0.013369
2023-09-11,-0.014771
2023-09-23,-0.014153
2023-10-05,-0.014053
2023-10-17,-0.014186
2023-11-10,-0.013769
2023-11-22,-0.015056
2023-12-04,-0.014388
2023-12-16,-0.012637
2023-12-28,-0.014347
2024-01-09,-0.014055
2024-01-21,-0.015014
2024-02-02,-0.014379
2024-02-26,-0.012971
2024-03-09,-0.017442
2024-03-21,-0.014611
2024-04-02,-0.013574
2024-04-14,-0.014732
2024-04-26,-0.014130
2024-05-08,-0.013026
2024-05-20,-0.012801
2024-06-01,-0.013250
2024-06-13,-0.014001
2024-06-25,-0.014379
2024-07-07,-0.013509
2024-07-19,-0.013743
