date,displacement_m
2021-01-06,-0.016521
2021-01-12,-0.018358
2021-01-18,-0.018354
2021-01-24,-0.016405
2021-01-30,-0.020248
2021-02-05,-0.025810
2021-02-11,-0.023047
2021-02-17,-0.021609
2021-02-23,-0.021195
2021-03-01,-0.019738
2021-03-07,-0.022216
2021-03-13,-0.020172
2021-03-19,-0.020552
2021-03-25,-0.026554
2021-03-31,-0.020996
2021-04-06,-0.023293
2021-04-12,-0.023131
2021-04-18,-0.022439
2021-04-24,-0.024092
2021-04-30,-0.024776
2021-05-06,-0.025391
2021-05-12,-0.021718
2021-05-18,-0.025863
2021-05-24,-0.026058
2021-05-30,-0.024196
2021-06-05,-0.025994
2021-06-11,-0.034932
2021-06-17,-0.025729
2021-06-23,-0.024875
2021-06-29,-0.026408
2021-07-05,-0.025621
2021-07-11,-0.026026
2021-07-17,-0.026736
2021-07-23,-0.021225
2021-07-29,-0.026483
2021-08-04,-0.020843
2021-08-10,-0.025062
2021-08-16,-0.028035
2021-08-22,-0.027680
2021-08-28,-0.031229
2021-09-03,-0.026700
2021-09-09,-0.025594
2021-09-15,-0.029070
2021-09-21,-0.025192
2021-09-27,-0.027132
2021-10-03,-0.025787
2021-10-09,-0.033962
2021-10-15,-0.031444
2021-10-21,-0.025089
2021-10-27,-0.028163
2021-11-02,-0.027134
2021-11-08,-0.021065
2021-11-14,-0.029738
2021-11-20,-0.022105
2021-11-26,-0.029386
2021-12-02,-0.029602
2021-12-08,-0.039300
2021-12-14,-0.029919
2021-12-20,-0.029268
2021-12-26,-0.029974
2022-01-07,-0.034554
2022-01-19,-0.033892
2022-01-31,-0.032164
2022-02-12,-0.037586
2022-02-24,-0.033249
2022-03-08,-0.032054
2022-03-20,-0.029447
2022-04-01,-0.036645
2022-04-13,-0.037310
2022-05-07,-0.036710
2022-05-19,-0.036954
2022-05-31,-0.039557
2022-06-12,-0.039696
2022-06-24,-0.042832
2022-07-06,-0.035490
2022-07-18,-0.041412
2022-07-30,-0.041320
2022-08-11,-0.040694
2022-08-23,-0.041055
2022-09-04,-0.044609
2022-09-16,-0.041815
2022-09-28,-0.044637
2022-10-10,-0.043853
2022-10-22,-0.038866
2022-11-03,-0.044957
2022-11-15,-0.044086
2022-11-27,-0.044234
2022-12-09,-0.050732
2022-12-21,-0.047044
2023-01-02,-0.044478
2023-01-14,-0.046873
2023-01-26,-0.045426
2023-02-07,-0.042030
2023-02-19,-0.040955
2023-03-03,-0.046080
2023-03-15,-0.050031
2023-03-27,-0.046795
2023-04-08,-0.046532
2023-04-20,-0.047878
2023-05-02,-0.049285
2023-05-14,-0.048922
2023-05-26,-0.049125
2023-06-07,-0.044043
2023-06-19,-0.047599
2023-07-01,-0.050546
2023-07-13,-0.049426
2023-07-25,-0.048831
2023-08-06,-0.054611
2023-08-18,-0.048264
2023-08-30,-0.054300
2023-09-11,-0.051670
2023-09-23,-0.046879
2023-10-05,-0.054391
2023-10-17,-0.046645
2023-11-10,-0.049251
2023-11-22,-0.051602
2023-12-04,-0.055150
2023-12-16,-0.053377
2023-12-28,-0.055822
2024-01-09,-0.054211
2024-01-21,-0.053394
2024-02-02,-0.056256
2024-02-26,-0.059089
2024-03-09,-0.052079
2024-03-21,-0.058981
2024-04-02,-0.053652
2024-04-14,-0.060293
2024-04-26,-0.054134
2024-05-08,-0.051699
2024-05-20,-0.053560
2024-06-01,-0.055734
2024-06-13,-0.056300
2024-06-25,-0.054995
2024-07-07,-0.058124
2024-07-19,-0.059807
