date,displacement_m
2021-01-06,-0.002083
2021-01-12,-0.001947
2021-01-18,-0.001879
2021-01-24,-0.001924
2021-01-30,-0.002113
2021-02-05,-0.001991
2021-02-11,-0.001880
2021-02-17,-0.002382
2021-02-23,-0.002621
2021-03-01,-0.002705
2021-03-07,-0.002157
2021-03-13,-0.003438
2021-03-19,-0.003398
2021-03-25,-0.001976
2021-03-31,-0.002126
2021-04-06,0.000310
2021-04-12,-0.001868
2021-04-18,-0.002331
2021-04-24,-0.001764
2021-04-30,-0.002650
2021-05-06,-0.002682
2021-05-12,-0.002424
2021-05-18,-0.001454
2021-05-24,-0.001936
2021-05-30,-0.001738
2021-06-05,-0.001987
2021-06-11,-0.002245
2021-06-17,-0.000938
2021-06-23,-0.002012
2021-06-29,-0.001757
2021-07-05,-0.001362
2021-07-11,-0.002459
2021-07-17,-0.001731
2021-07-23,-0.001714
2021-07-29,-0.001496
2021-08-04,-0.002232
2021-08-10,-0.001392
2021-08-16,-0.001720
2021-08-22,-0.000994
2021-08-28,-0.001373
2021-09-03,-0.001976
2021-09-09,-0.002411
2021-09-15,-0.001539
2021-09-21,-0.001874
2021-09-27,-0.001358
2021-10-03,-0.002868
2021-10-09,-0.001981
2021-10-15,-0.002124
2021-10-21,-0.001022
2021-10-27,-0.001053
2021-11-02,-0.001757
2021-11-08,-0.002230
2021-11-14,-0.001908
2021-11-20,-0.002720
2021-11-26,-0.002052
2021-12-02,-0.002575
2021-12-08,-0.001959
2021-12-14,-0.003430
2021-12-20,-0.003463
2021-12-26,-0.004226
2022-01-07,-0.005081
2022-01-19,-0.002928
2022-01-31,-0.003455
2022-02-12,-0.003523
2022-02-24,-0.003722
2022-03-08,-0.004616
2022-03-20,-0.004100
2022-04-01,-0.005067
2022-04-13,-0.003704
2022-05-07,-0.005288
2022-05-19,-0.006010
2022-05-31,-0.005693
2022-06-12,-0.006226
2022-06-24,-0.006029
2022-07-06,-0.006272
2022-07-18,-0.006568
2022-07-30,-0.007134
2022-08-11,-0.006631
2022-08-23,-0.006247
2022-09-04,-0.006112
2022-09-16,-0.006222
2022-09-28,-0.006994
2022-10-10,-0.004325
2022-10-22,-0.006934
2022-11-03,-0.007023
2022-11-15,-0.006984
2022-11-27,-0.006375
2022-12-09,-0.006907
2022-12-21,-0.007635
2023-01-02,-0.007804
2023-01-14,-0.009241
2023-01-26,-0.008021
2023-02-07,-0.007991
2023-02-19,-0.007630
2023-03-03,-0.008069
2023-03-15,-0.009974
2023-03-27,-0.008703
2023-04-08,-0.007149
2023-04-20,-0.007716
2023-05-02,-0.007207
2023-05-14,-0.007033
2023-05-26,-0.007671
2023-06-07,-0.007445
2023-06-19,-0.007883
2023-07-01,-0.006984
2023-07-13,-0.008159
2023-07-25,-0.007141
2023-08-06,-0.006366
2023-08-18,-0.007488
2023-08-30,-0.007779
2023-09-11,-0.006390
2023-09-23,-0.006894
2023-10-05,-0.007722
2023-10-17,-0.004600
2023-11-10,-0.008363
2023-11-22,-0.006543
2023-12-04,-0.007290
2023-12-16,-0.008236
2023-12-28,-0.007068
2024-01-09,-0.008105
2024-01-21,-0.007125
2024-02-02,-0.007251
2024-02-26,-0.005805
2024-03-09,-0.005114
2024-03-21,-0.007727
2024-04-02,-0.006807
2024-04-14,-0.006226
2024-04-26,-0.005735
2024-05-08,-0.005715
2024-05-20,-0.005111
2024-06-01,-0.005321
2024-06-13,-0.005546
2024-06-25,-0.005740
2024-07-07,-0.005544
2024-07-19,-0.004955
