date,displacement_m
2021-01-06,-0.014266
2021-01-12,-0.016411
2021-01-18,-0.016226
2021-01-24,-0.016644
2021-01-30,-0.018638
2021-02-05,-0.018404
2021-02-11,-0.020053
2021-02-17,-0.019214
2021-02-23,-0.020596
2021-03-01,-0.020841
2021-03-07,-0.020329
2021-03-13,-0.022786
2021-03-19,-0.023018
2021-03-25,-0.021730
2021-03-31,-0.022031
2021-04-06,-0.019645
2021-04-12,-0.022282
2021-04-18,-0.023082
2021-04-24,-0.023013
2021-04-30,-0.023629
2021-05-06,-0.023754
2021-05-12,-0.024013
2021-05-18,-0.023040
2021-05-24,-0.024429
2021-05-30,-0.023761
2021-06-05,-0.023130
2021-06-11,-0.024744
2021-06-17,-0.023123
2021-06-23,-0.025129
2021-06-29,-0.024553
2021-07-05,-0.024160
2021-07-11,-0.025847
2021-07-17,-0.024671
2021-07-23,-0.024169
2021-07-29,-0.024469
2021-08-04,-0.026370
2021-08-10,-0.024764
2021-08-16,-0.024440
2021-08-22,-0.025394
2021-08-28,-0.024959
2021-09-03,-0.026105
2021-09-09,-0.027918
2021-09-15,-0.027190
2021-09-21,-0.025514
2021-09-27,-0.026333
2021-10-03,-0.028653
2021-10-09,-0.026442
2021-10-15,-0.027679
2021-10-21,-0.027427
2021-10-27,-0.026474
2021-11-02,-0.027779
2021-11-08,-0.027377
2021-11-14,-0.027249
2021-11-20,-0.029662
2021-11-26,-0.029367
2021-12-02,-0.029568
2021-12-08,-0.030430
2021-12-14,-0.031294
2021-12-20,-0.031695
2021-12-26,-0.031752
2022-01-07,-0.033437
2022-01-19,-0.032806
2022-01-31,-0.033528
2022-02-12,-0.033986
2022-02-24,-0.034454
2022-03-08,-0.035446
2022-03-20,-0.036618
2022-04-01,-0.039322
2022-04-13,-0.036971
2022-05-07,-0.040859
2022-05-19,-0.042369
2022-05-31,-0.044716
2022-06-12,-0.045048
2022-06-24,-0.046291
2022-07-06,-0.045838
2022-07-18,-0.046227
2022-07-30,-0.047096
2022-08-11,-0.047604
2022-08-23,-0.046014
2022-09-04,-0.047898
2022-09-16,-0.047229
2022-09-28,-0.047393
2022-10-10,-0.045662
2022-10-22,-0.049293
2022-11-03,-0.047255
2022-11-15,-0.048758
2022-11-27,-0.049347
2022-12-09,-0.053128
2022-12-21,-0.051726
2023-01-02,-0.054810
2023-01-14,-0.052262
2023-01-26,-0.052457
2023-02-07,-0.053943
2023-02-19,-0.053234
2023-03-03,-0.054634
2023-03-15,-0.054936
2023-03-27,-0.055668
2023-04-08,-0.055043
2023-04-20,-0.055784
2023-05-02,-0.056121
2023-05-14,-0.056326
2023-05-26,-0.057411
2023-06-07,-0.057031
2023-06-19,-0.058165
2023-07-01,-0.057118
2023-07-13,-0.059065
2023-07-25,-0.058636
2023-08-06,-0.057212
2023-08-18,-0.058534
2023-08-30,-0.058904
2023-09-11,-0.058225
2023-09-23,-0.059243
2023-10-05,-0.059106
2023-10-17,-0.055471
2023-11-10,-0.060747
2023-11-22,-0.058795
2023-12-04,-0.060547
2023-12-16,-0.060847
2023-12-28,-0.060254
2024-01-09,-0.061848
2024-01-21,-0.061471
2024-02-02,-0.061516
2024-02-26,-0.060710
2024-03-09,-0.060742
2024-03-21,-0.062568
2024-04-02,-0.062670
2024-04-14,-0.064237
2024-04-26,-0.061613
2024-05-08,-0.061349
2024-05-20,-0.061060
2024-06-01,-0.061857
2024-06-13,-0.062034
2024-06-25,-0.062603
2024-07-07,-0.062223
2024-07-19,-0.061388
