date,displacement_m
2021-01-06,-0.005847
2021-01-12,-0.006872
2021-01-18,-0.006477
2021-01-24,-0.003152
2021-01-30,-0.007207
2021-02-05,-0.012252
2021-02-11,-0.009058
2021-02-17,-0.008076
2021-02-23,-0.007153
2021-03-01,-0.005639
2021-03-07,-0.007578
2021-03-13,-0.004988
2021-03-19,-0.004793
2021-03-25,-0.011251
2021-03-31,-0.006251
2021-04-06,-0.008702
2021-04-12,-0.007646
2021-04-18,-0.006206
2021-04-24,-0.007149
2021-04-30,-0.007964
2021-05-06,-0.008088
2021-05-12,-0.004734
2021-05-18,-0.009001
2021-05-24,-0.008799
2021-05-30,-0.007071
2021-06-05,-0.009460
2021-06-11,-0.017004
2021-06-17,-0.007907
2021-06-23,-0.006401
2021-06-29,-0.008505
2021-07-05,-0.007824
2021-07-11,-0.007502
2021-07-17,-0.008783
2021-07-23,-0.004011
2021-07-29,-0.008317
2021-08-04,-0.001958
2021-08-10,-0.006733
2021-08-16,-0.011376
2021-08-22,-0.009643
2021-08-28,-0.012821
2021-09-03,-0.007420
2021-09-09,-0.005384
2021-09-15,-0.009015
2021-09-21,-0.007446
2021-09-27,-0.008185
2021-10-03,-0.004550
2021-10-09,-0.015408
2021-10-15,-0.011711
2021-10-21,-0.004590
2021-10-27,-0.008973
2021-11-02,-0.007477
2021-11-08,-0.001872
2021-11-14,-0.010686
2021-11-20,-0.002597
2021-11-26,-0.009245
2021-12-02,-0.009746
2021-12-08,-0.018811
2021-12-14,-0.009330
2021-12-20,-0.008405
2021-12-26,-0.009119
2022-01-07,-0.012720
2022-01-19,-0.012774
2022-01-31,-0.011452
2022-02-12,-0.017366
2022-02-24,-0.013659
2022-03-08,-0.011736
2022-03-20,-0.010728
2022-04-01,-0.017120
2022-04-13,-0.019114
2022-05-07,-0.019173
2022-05-19,-0.018361
2022-05-31,-0.020571
2022-06-12,-0.021763
2022-06-24,-0.023869
2022-07-06,-0.016976
2022-07-18,-0.022636
2022-07-30,-0.022692
2022-08-11,-0.020726
2022-08-23,-0.023215
2022-09-04,-0.026172
2022-09-16,-0.022938
2022-09-28,-0.027110
2022-10-10,-0.025372
2022-10-22,-0.019875
2022-11-03,-0.027871
2022-11-15,-0.025986
2022-11-27,-0.025266
2022-12-09,-0.030796
2022-12-21,-0.029772
2023-01-02,-0.026289
2023-01-14,-0.031016
2023-01-26,-0.029030
2023-02-07,-0.024308
2023-02-19,-0.024303
2023-03-03,-0.028742
2023-03-15,-0.033528
2023-03-27,-0.029557
2023-04-08,-0.029201
2023-04-20,-0.030412
2023-05-02,-0.030859
2023-05-14,-0.030613
2023-05-26,-0.030111
2023-06-07,-0.024798
2023-06-19,-0.027104
2023-07-01,-0.031538
2023-07-13,-0.029870
2023-07-25,-0.028940
2023-08-06,-0.036066
2023-08-18,-0.028555
2023-08-30,-0.034520
2023-09-11,-0.031224
2023-09-23,-0.026497
2023-10-05,-0.034628
2023-10-17,-0.027059
2023-11-10,-0.029183
2023-11-22,-0.033015
2023-12-04,-0.035166
2023-12-16,-0.033725
2023-12-28,-0.036387
2024-01-09,-0.033751
2024-01-21,-0.033266
2024-02-02,-0.035740
2024-02-26,-0.038670
2024-03-09,-0.031726
2024-03-21,-0.038119
2024-04-02,-0.032151
2024-04-14,-0.034479
2024-04-26,-0.032932
2024-05-08,-0.030245
2024-05-20,-0.031903
2024-06-01,-0.034212
2024-06-13,-0.035202
2024-06-25,-0.033803
2024-07-07,-0.037036
2024-07-19,-0.038622
