date,displacement_m
2021-01-06,-0.022286
2021-01-12,-0.024317
2021-01-18,-0.023934
2021-01-24,-0.024854
2021-01-30,-0.024527
2021-02-05,-0.022531
2021-02-11,-0.025035
2021-02-17,-0.022503
2021-02-23,-0.023903
2021-03-01,-0.025336
2021-03-07,-0.025175
2021-03-13,-0.026167
2021-03-19,-0.026975
2021-03-25,-0.027653
2021-03-31,-0.028296
2021-04-06,-0.027921
2021-04-12,-0.027788
2021-04-18,-0.029689
2021-04-24,-0.028550
2021-04-30,-0.029901
2021-05-06,-0.030862
2021-05-12,-0.032092
2021-05-18,-0.032086
2021-05-24,-0.033187
2021-05-30,-0.032888
2021-06-05,-0.032382
2021-06-11,-0.033227
2021-06-17,-0.033399
2021-06-23,-0.033690
2021-06-29,-0.034161
2021-07-05,-0.034824
2021-07-11,-0.033871
2021-07-17,-0.034634
2021-07-23,-0.034806
2021-07-29,-0.035190
2021-08-04,-0.035736
2021-08-10,-0.035969
2021-08-16,-0.035372
2021-08-22,-0.035957
2021-08-28,-0.034323
2021-09-03,-0.035487
2021-09-09,-0.036069
2021-09-15,-0.034289
2021-09-21,-0.035903
2021-09-27,-0.035543
2021-10-03,-0.035268
2021-10-09,-0.035672
2021-10-15,-0.035664
2021-10-21,-0.036079
2021-10-27,-0.036327
2021-11-02,-0.035704
2021-11-08,-0.036847
2021-11-14,-0.036718
2021-11-20,-0.038082
2021-11-26,-0.036796
2021-12-02,-0.037792
2021-12-08,-0.038848
2021-12-14,-0.039237
2021-12-20,-0.039171
2021-12-26,-0.039123
2022-01-07,-0.039773
2022-01-19,-0.041080
2022-01-31,-0.042722
2022-02-12,-0.043899
2022-02-24,-0.047457
2022-03-08,-0.048934
2022-03-20,-0.053028
2022-04-01,-0.049538
2022-04-13,-0.049572
2022-05-07,-0.047279
2022-05-19,-0.049463
2022-05-31,-0.051647
2022-06-12,-0.053347
2022-06-24,-0.052349
2022-07-06,-0.051652
2022-07-18,-0.052451
2022-07-30,-0.051933
2022-08-11,-0.052216
2022-08-23,-0.052423
2022-09-04,-0.052510
2022-09-16,-0.052926
2022-09-28,-0.053706
2022-10-10,-0.054597
2022-10-22,-0.056005
2022-11-03,-0.057008
2022-11-15,-0.058451
2022-11-27,-0.058677
2022-12-09,-0.060147
2022-12-21,-0.063916
2023-01-02,-0.063700
2023-01-14,-0.065386
2023-01-26,-0.066178
2023-02-07,-0.067070
2023-02-19,-0.068587
2023-03-03,-0.068096
2023-03-15,-0.068475
2023-03-27,-0.068856
2023-04-08,-0.068144
2023-04-20,-0.068377
2023-05-02,-0.068775
2023-05-14,-0.069388
2023-05-26,-0.069765
2023-06-07,-0.069609
2023-06-19,-0.070480
2023-07-01,-0.069416
2023-07-13,-0.069390
2023-07-25,-0.070467
2023-08-06,-0.071487
2023-08-18,-0.071491
2023-08-30,-0.071106
2023-09-11,-0.071397
2023-09-23,-0.070894
2023-10-05,-0.071722
2023-10-17,-0.072193
2023-11-10,-0.073031
2023-11-22,-0.073490
2023-12-04,-0.073202
2023-12-16,-0.072791
2023-12-28,-0.073964
2024-01-09,-0.074396
2024-01-21,-0.075845
2024-02-02,-0.075427
2024-02-26,-0.075228
2024-03-09,-0.078614
2024-03-21,-0.077610
2024-04-02,-0.077057
2024-04-14,-0.080496
2024-04-26,-0.077313
2024-05-08,-0.076492
2024-05-20,-0.076590
2024-06-01,-0.078245
2024-06-13,-0.079143
2024-06-25,-0.080737
2024-07-07,-0.080173
2024-07-19,-0.081122
