date,displacement_m
2021-01-06,0.001233
2021-01-12,0.000640
2021-01-18,0.000911
2021-01-24,0.001854
2021-01-30,0.001807
2021-02-05,0.002006
2021-02-11,0.001338
2021-02-17,0.001342
2021-02-23,0.001158
2021-03-01,0.000524
2021-03-07,0.001692
2021-03-13,0.001164
2021-03-19,0.001248
2021-03-25,0.001480
2021-03-31,0.001353
2021-04-06,0.002433
2021-04-12,0.002048
2021-04-18,0.001922
2021-04-24,0.003358
2021-04-30,0.002544
2021-05-06,0.002104
2021-05-12,0.002342
2021-05-18,0.002127
2021-05-24,0.002005
2021-05-30,0.002378
2021-06-05,0.002074
2021-06-11,0.002327
2021-06-17,0.002790
2021-06-23,0.002695
2021-06-29,0.002495
2021-07-05,0.002228
2021-07-11,0.003013
2021-07-17,0.002272
2021-07-23,0.002304
2021-07-29,0.002575
2021-08-04,0.002977
2021-08-10,0.002375
2021-08-16,0.002464
2021-08-22,0.002607
2021-08-28,0.003386
2021-09-03,0.003380
2021-09-09,0.002877
2021-09-15,0.003440
2021-09-21,0.002341
2021-09-27,0.002832
2021-10-03,0.003592
2021-10-09,0.002428
2021-10-15,0.003043
2021-10-21,0.002968
2021-10-27,0.002585
2021-11-02,0.002277
2021-11-08,0.001704
2021-11-14,0.001839
2021-11-20,0.001609
2021-11-26,0.002579
2021-12-02,0.001562
2021-12-08,0.001546
2021-12-14,0.001108
2021-12-20,0.000986
2021-12-26,0.002252
2022-01-07,0.000504
2022-01-19,0.000941
2022-01-31,-0.000177
2022-02-12,-0.000033
2022-02-24,-0.001170
2022-03-08,-0.000035
2022-03-20,-0.002027
2022-04-01,-0.002765
2022-04-13,-0.002294
2022-05-07,-0.004260
2022-05-19,-0.004662
2022-05-31,-0.003860
2022-06-12,-0.004597
2022-06-24,-0.003844
2022-07-06,-0.003944
2022-07-18,-0.003996
2022-07-30,-0.004027
2022-08-11,-0.004085
2022-08-23,-0.004360
2022-09-04,-0.004246
2022-09-16,-0.004226
2022-09-28,-0.004824
2022-10-10,-0.004454
2022-10-22,-0.005134
2022-11-03,-0.005169
2022-11-15,-0.004745
2022-11-27,-0.004818
2022-12-09,-0.004822
2022-12-21,-0.006709
2023-01-02,-0.006409
2023-01-14,-0.007282
2023-01-26,-0.006659
2023-02-07,-0.006821
2023-02-19,-0.006896
2023-03-03,-0.006865
2023-03-15,-0.008172
2023-03-27,-0.007819
2023-04-08,-0.006638
2023-04-20,-0.006702
2023-05-02,-0.006271
2023-05-14,-0.006779
2023-05-26,-0.006869
2023-06-07,-0.006994
2023-06-19,-0.006620
2023-07-01,-0.006184
2023-07-13,-0.005829
2023-07-25,-0.005953
2023-08-06,-0.006257
2023-08-18,-0.006214
2023-08-30,-0.006257
2023-09-11,-0.005733
2023-09-23,-0.005374
2023-10-05,-0.006346
2023-10-17,-0.005740
2023-11-10,-0.007518
2023-11-22,-0.007678
2023-12-04,-0.006421
2023-12-16,-0.007137
2023-12-28,-0.007495
2024-01-09,-0.007405
2024-01-21,-0.008222
2024-02-02,-0.007997
2024-02-26,-0.006609
2024-03-09,-0.008071
2024-03-21,-0.007929
2024-04-02,-0.007350
2024-04-14,-0.008539
2024-04-26,-0.006694
2024-05-08,-0.006740
2024-05-20,-0.006725
2024-06-01,-0.006500
2024-06-13,-0.007930
2024-06-25,-0.008893
2024-07-07,-0.008723
2024-07-19,-0.009417
