date,displacement_m
2021-01-06,-0.012709
2021-01-12,-0.014364
2021-01-18,-0.013512
2021-01-24,-0.014459
2021-01-30,-0.013891
2021-02-05,-0.012982
2021-02-11,-0.015755
2021-02-17,-0.014492
2021-02-23,-0.015648
2021-03-01,-0.017017
2021-03-07,-0.016244
2021-03-13,-0.017235
2021-03-19,-0.017222
2021-03-25,-0.017807
2021-03-31,-0.017766
2021-04-06,-0.017034
2021-04-12,-0.017290
2021-04-18,-0.018645
2021-04-24,-0.018671
2021-04-30,-0.017647
2021-05-06,-0.018710
2021-05-12,-0.019257
2021-05-18,-0.019182
2021-05-24,-0.019996
2021-05-30,-0.019402
2021-06-05,-0.018982
2021-06-11,-0.019563
2021-06-17,-0.019691
2021-06-23,-0.019680
2021-06-29,-0.019953
2021-07-05,-0.020457
2021-07-11,-0.019154
2021-07-17,-0.019835
2021-07-23,-0.020011
2021-07-29,-0.020362
2021-08-04,-0.020711
2021-08-10,-0.021354
2021-08-16,-0.021197
2021-08-22,-0.021395
2021-08-28,-0.019598
2021-09-03,-0.021095
2021-09-09,-0.021822
2021-09-15,-0.021297
2021-09-21,-0.020875
2021-09-27,-0.021050
2021-10-03,-0.020735
2021-10-09,-0.020728
2021-10-15,-0.020721
2021-10-21,-0.022022
2021-10-27,-0.021726
2021-11-02,-0.022197
2021-11-08,-0.022443
2021-11-14,-0.022479
2021-11-20,-0.023872
2021-11-26,-0.022592
2021-12-02,-0.023948
2021-12-08,-0.024994
2021-12-14,-0.024938
2021-12-20,-0.024783
2021-12-26,-0.024048
2022-01-07,-0.025671
2022-01-19,-0.026549
2022-01-31,-0.028011
2022-02-12,-0.028437
2022-02-24,-0.032012
2022-03-08,-0.031661
2022-03-20,-0.034420
2022-04-01,-0.030393
2022-04-13,-0.031747
2022-05-07,-0.029945
2022-05-19,-0.032486
2022-05-31,-0.034175
2022-06-12,-0.035486
2022-06-24,-0.034432
2022-07-06,-0.033575
2022-07-18,-0.033760
2022-07-30,-0.033727
2022-08-11,-0.033645
2022-08-23,-0.034541
2022-09-04,-0.035002
2022-09-16,-0.035820
2022-09-28,-0.037031
2022-10-10,-0.037783
2022-10-22,-0.038594
2022-11-03,-0.039528
2022-11-15,-0.040022
2022-11-27,-0.039519
2022-12-09,-0.039769
2022-12-21,-0.042816
2023-01-02,-0.042091
2023-01-14,-0.043203
2023-01-26,-0.044162
2023-02-07,-0.044847
2023-02-19,-0.045322
2023-03-03,-0.045408
2023-03-15,-0.046032
2023-03-27,-0.047609
2023-04-08,-0.047538
2023-04-20,-0.047599
2023-05-02,-0.048154
2023-05-14,-0.048980
2023-05-26,-0.048983
2023-06-07,-0.049392
2023-06-19,-0.049890
2023-07-01,-0.049598
2023-07-13,-0.049433
2023-07-25,-0.050515
2023-08-06,-0.051602
2023-08-18,-0.050980
2023-08-30,-0.050561
2023-09-11,-0.050492
2023-09-23,-0.050407
2023-10-05,-0.050851
2023-10-17,-0.050459
2023-11-10,-0.052064
2023-11-22,-0.052853
2023-12-04,-0.051994
2023-12-16,-0.051120
2023-12-28,-0.052687
2024-01-09,-0.052393
2024-01-21,-0.053850
2024-02-02,-0.053317
2024-02-26,-0.052796
2024-03-09,-0.057053
2024-03-21,-0.054646
2024-04-02,-0.054084
2024-04-14,-0.056918
2024-04-26,-0.053920
2024-05-08,-0.052661
2024-05-20,-0.052903
2024-06-01,-0.053700
2024-06-13,-0.054834
2024-06-25,-0.055913
2024-07-07,-0.055055
2024-07-19,-0.055685
