date,displacement_m
2021-01-06,-0.010281
2021-01-12,-0.011799
2021-01-18,-0.011759
2021-01-24,-0.012141
2021-01-30,-0.013160
2021-02-05,-0.012992
2021-02-11,-0.014042
2021-02-17,-0.013412
2021-02-23,-0.014501
2021-03-01,-0.014650
2021-03-07,-0.013932
2021-03-13,-0.015698
2021-03-19,-0.015777
2021-03-25,-0.014812
2021-03-31,-0.015125
2021-04-06,-0.013000
2021-04-12,-0.014923
2021-04-18,-0.015663
2021-04-24,-0.016073
2021-04-30,-0.015954
2021-05-06,-0.016269
2021-05-12,-0.016393
2021-05-18,-0.015812
2021-05-24,-0.016403
2021-05-30,-0.015991
2021-06-05,-0.015448
2021-06-11,-0.016839
2021-06-17,-0.015787
2021-06-23,-0.017387
2021-06-29,-0.016715
2021-07-05,-0.016622
2021-07-11,-0.017507
2021-07-17,-0.016387
2021-07-23,-0.016214
2021-07-29,-0.016388
2021-08-04,-0.017778
2021-08-10,-0.016872
2021-08-16,-0.015377
2021-08-22,-0.016775
2021-08-28,-0.016275
2021-09-03,-0.017219
2021-09-09,-0.018167
2021-09-15,-0.017417
2021-09-21,-0.016629
2021-09-27,-0.017290
2021-10-03,-0.018909
2021-10-09,-0.016913
2021-10-15,-0.017623
2021-10-21,-0.017630
2021-10-27,-0.017005
2021-11-02,-0.017917
2021-11-08,-0.017546
2021-11-14,-0.017313
2021-11-20,-0.019336
2021-11-26,-0.018557
2021-12-02,-0.019245
2021-12-08,-0.019819
2021-12-14,-0.020266
2021-12-20,-0.020403
2021-12-26,-0.020132
2022-01-07,-0.022024
2022-01-19,-0.020917
2022-01-31,-0.021444
2022-02-12,-0.021529
2022-02-24,-0.021864
2022-03-08,-0.022349
2022-03-20,-0.022638
2022-04-01,-0.024706
2022-04-13,-0.022151
2022-05-07,-0.024175
2022-05-19,-0.025593
2022-05-31,-0.026780
2022-06-12,-0.026747
2022-06-24,-0.027839
2022-07-06,-0.027624
2022-07-18,-0.027353
2022-07-30,-0.027860
2022-08-11,-0.028451
2022-08-23,-0.027126
2022-09-04,-0.027986
2022-09-16,-0.028865
2022-09-28,-0.028644
2022-10-10,-0.027225
2022-10-22,-0.030961
2022-11-03,-0.029019
2022-11-15,-0.029756
2022-11-27,-0.030151
2022-12-09,-0.031937
2022-12-21,-0.031405
2023-01-02,-0.031877
2023-01-14,-0.031266
2023-01-26,-0.030588
2023-02-07,-0.031728
2023-02-19,-0.031251
2023-03-03,-0.032152
2023-03-15,-0.034193
2023-03-27,-0.033339
2023-04-08,-0.032149
2023-04-20,-0.032964
2023-05-02,-0.032740
2023-05-14,-0.033086
2023-05-26,-0.034105
2023-06-07,-0.033905
2023-06-19,-0.034941
2023-07-01,-0.033451
2023-07-13,-0.034902
2023-07-25,-0.034727
2023-08-06,-0.033505
2023-08-18,-0.034605
2023-08-30,-0.034999
2023-09-11,-0.034516
2023-09-23,-0.034652
2023-10-05,-0.034617
2023-10-17,-0.031800
2023-11-10,-0.036670
2023-11-22,-0.034215
2023-12-04,-0.035036
2023-12-16,-0.035580
2023-12-28,-0.035162
2024-01-09,-0.036293
2024-01-21,-0.036343
2024-02-02,-0.036308
2024-02-26,-0.035387
2024-03-09,-0.035751
2024-03-21,-0.037524
2024-04-02,-0.037069
2024-04-14,-0.041613
2024-04-26,-0.036158
2024-05-08,-0.035251
2024-05-20,-0.035306
2024-06-01,-0.035929
2024-06-13,-0.035540
2024-06-25,-0.036425
2024-07-07,-0.036006
2024-07-19,-0.035830
