date,displacement_m
2021-01-06,-0.005040
2021-01-12,-0.005793
2021-01-18,-0.005754
2021-01-24,-0.002331
2021-01-30,-0.006592
2021-02-05,-0.011403
2021-02-11,-0.007737
2021-02-17,-0.007036
2021-02-23,-0.005819
2021-03-01,-0.004543
2021-03-07,-0.007303
2021-03-13,-0.004097
2021-03-19,-0.003788
2021-03-25,-0.010122
2021-03-31,-0.004754
2021-04-06,-0.007457
2021-04-12,-0.006420
2021-04-18,-0.005298
2021-04-24,-0.006450
2021-04-30,-0.007338
2021-05-06,-0.007316
2021-05-12,-0.004135
2021-05-18,-0.008309
2021-05-24,-0.007899
2021-05-30,-0.006354
2021-06-05,-0.008960
2021-06-11,-0.016567
2021-06-17,-0.007639
2021-06-23,-0.006171
2021-06-29,-0.008108
2021-07-05,-0.007611
2021-07-11,-0.007192
2021-07-17,-0.008426
2021-07-23,-0.003690
2021-07-29,-0.008168
2021-08-04,-0.001703
2021-08-10,-0.006377
2021-08-16,-0.010564
2021-08-22,-0.008933
2021-08-28,-0.013004
2021-09-03,-0.007843
2021-09-09,-0.005866
2021-09-15,-0.009017
2021-09-21,-0.006712
2021-09-27,-0.007838
2021-10-03,-0.005645
2021-10-09,-0.015219
2021-10-15,-0.012048
2021-10-21,-0.004890
2021-10-27,-0.008840
2021-11-02,-0.006794
2021-11-08,-0.001705
2021-11-14,-0.010380
2021-11-20,-0.001929
2021-11-26,-0.009075
2021-12-02,-0.009470
2021-12-08,-0.017785
2021-12-14,-0.008695
2021-12-20,-0.007878
2021-12-26,-0.008862
2022-01-07,-0.012460
2022-01-19,-0.012193
2022-01-31,-0.010299
2022-02-12,-0.015363
2022-02-24,-0.011502
2022-03-08,-0.009760
2022-03-20,-0.007687
2022-04-01,-0.013936
2022-04-13,-0.016209
2022-05-07,-0.015204
2022-05-19,-0.014736
2022-05-31,-0.015708
2022-06-12,-0.016242
2022-06-24,-0.018179
2022-07-06,-0.011281
2022-07-18,-0.017217
2022-07-30,-0.017067
2022-08-11,-0.015445
2022-08-23,-0.016918
2022-09-04,-0.019710
2022-09-16,-0.016180
2022-09-28,-0.019850
2022-10-10,-0.018418
2022-10-22,-0.012084
2022-11-03,-0.019944
2022-11-15,-0.018286
2022-11-27,-0.017214
2022-12-09,-0.023363
2022-12-21,-0.021625
2023-01-02,-0.018034
2023-01-14,-0.021891
2023-01-26,-0.020002
2023-02-07,-0.015101
2023-02-19,-0.014678
2023-03-03,-0.018937
2023-03-15,-0.023345
2023-03-27,-0.019653
2023-04-08,-0.018938
2023-04-20,-0.019945
2023-05-02,-0.021032
2023-05-14,-0.020343
2023-05-26,-0.019945
2023-06-07,-0.014687
2023-06-19,-0.017402
2023-07-01,-0.021414
2023-07-13,-0.019741
2023-07-25,-0.018519
2023-08-06,-0.025119
2023-08-18,-0.018277
2023-08-30,-0.024129
2023-09-11,-0.021221
2023-09-23,-0.015897
2023-10-05,-0.023925
2023-10-17,-0.016616
2023-11-10,-0.017964
2023-11-22,-0.021650
2023-12-04,-0.024338
2023-12-16,-0.022921
2023-12-28,-0.025115
2024-01-09,-0.022975
2024-01-21,-0.022057
2024-02-02,-0.024544
2024-02-26,-0.027763
2024-03-09,-0.019565
2024-03-21,-0.026556
2024-04-02,-0.020385
2024-04-14,-0.022797
2024-04-26,-0.021702
2024-05-08,-0.019094
2024-05-20,-0.021436
2024-06-01,-0.023166
2024-06-13,-0.023712
2024-06-25,-0.022037
2024-07-07,-0.025416
2024-07-19,-0.026573
