date,displacement_m
2021-01-06,-0.017959
2021-01-12,-0.019395
2021-01-18,-0.019125
2021-01-24,-0.018222
2021-01-30,-0.019404
2021-02-05,-0.024454
2021-02-11,-0.022686
2021-02-17,-0.020852
2021-02-23,-0.020182
2021-03-01,-0.019627
2021-03-07,-0.021229
2021-03-13,-0.018103
2021-03-19,-0.017849
2021-03-25,-0.025404
2021-03-31,-0.018923
2021-04-06,-0.022819
2021-04-12,-0.020047
2021-04-18,-0.020056
2021-04-24,-0.023109
2021-04-30,-0.020903
2021-05-06,-0.022559
2021-05-12,-0.018890
2021-05-18,-0.023699
2021-05-24,-0.024369
2021-05-30,-0.021542
2021-06-05,-0.023397
2021-06-11,-0.031204
2021-06-17,-0.023516
2021-06-23,-0.020577
2021-06-29,-0.023551
2021-07-05,-0.023592
2021-07-11,-0.021013
2021-07-17,-0.024100
2021-07-23,-0.018503
2021-07-29,-0.024382
2021-08-04,-0.017695
2021-08-10,-0.023662
2021-08-16,-0.027321
2021-08-22,-0.025838
2021-08-28,-0.028294
2021-09-03,-0.024004
2021-09-09,-0.023486
2021-09-15,-0.026709
2021-09-21,-0.023417
2021-09-27,-0.023538
2021-10-03,-0.021807
2021-10-09,-0.031565
2021-10-15,-0.028089
2021-10-21,-0.022695
2021-10-27,-0.025789
2021-11-02,-0.023374
2021-11-08,-0.018257
2021-11-14,-0.027261
2021-11-20,-0.018931
2021-11-26,-0.025877
2021-12-02,-0.027285
2021-12-08,-0.037090
2021-12-14,-0.027508
2021-12-20,-0.027067
2021-12-26,-0.027146
2022-01-07,-0.031231
2022-01-19,-0.032357
2022-01-31,-0.031147
2022-02-12,-0.035667
2022-02-24,-0.034002
2022-03-08,-0.030129
2022-03-20,-0.026896
2022-04-01,-0.032901
2022-04-13,-0.035894
2022-05-07,-0.033937
2022-05-19,-0.032965
2022-05-31,-0.035317
2022-06-12,-0.037476
2022-06-24,-0.036633
2022-07-06,-0.030081
2022-07-18,-0.036986
2022-07-30,-0.036190
2022-08-11,-0.035227
2022-08-23,-0.038307
2022-09-04,-0.040451
2022-09-16,-0.037767
2022-09-28,-0.041428
2022-10-10,-0.042728
2022-10-22,-0.033698
2022-11-03,-0.041268
2022-11-15,-0.041002
2022-11-27,-0.040302
2022-12-09,-0.047252
2022-12-21,-0.046099
2023-01-02,-0.042321
2023-01-14,-0.046400
2023-01-26,-0.045989
2023-02-07,-0.042430
2023-02-19,-0.043183
2023-03-03,-0.047769
2023-03-15,-0.052405
2023-03-27,-0.050663
2023-04-08,-0.051318
2023-04-20,-0.052540
2023-05-02,-0.054283
2023-05-14,-0.054474
2023-05-26,-0.053943
2023-06-07,-0.049231
2023-06-19,-0.052928
2023-07-01,-0.056244
2023-07-13,-0.053035
2023-07-25,-0.053650
2023-08-06,-0.061708
2023-08-18,-0.053698
2023-08-30,-0.058285
2023-09-11,-0.057194
2023-09-23,-0.052143
2023-10-05,-0.059856
2023-10-17,-0.054212
2023-11-10,-0.054128
2023-11-22,-0.059721
2023-12-04,-0.061605
2023-12-16,-0.057802
2023-12-28,-0.062652
2024-01-09,-0.059487
2024-01-21,-0.059714
2024-02-02,-0.062139
2024-02-26,-0.064240
2024-03-09,-0.061721
2024-03-21,-0.064039
2024-04-02,-0.058333
2024-04-14,-0.062513
2024-04-26,-0.059335
2024-05-08,-0.056694
2024-05-20,-0.058184
2024-06-01,-0.060212
2024-06-13,-0.062009
2024-06-25,-0.060429
2024-07-07,-0.062682
2024-07-19,-0.065220
