date,displacement_m
2021-01-06,-0.008324
2021-01-12,-0.008505
2021-01-18,-0.008474
2021-01-24,-0.006187
2021-01-30,-0.009201
2021-02-05,-0.014809
2021-02-11,-0.010885
2021-02-17,-0.010579
2021-02-23,-0.009315
2021-03-01,-0.007793
2021-03-07,-0.010441
2021-03-13,-0.007913
2021-03-19,-0.008173
2021-03-25,-0.013718
2021-03-31,-0.007997
2021-04-06,-0.009982
2021-04-12,-0.010076
2021-04-18,-0.009107
2021-04-24,-0.009783
2021-04-30,-0.011472
2021-05-06,-0.011804
2021-05-12,-0.007749
2021-05-18,-0.011505
2021-05-24,-0.011591
2021-05-30,-0.009943
2021-06-05,-0.012533
2021-06-11,-0.020337
2021-06-17,-0.010879
2021-06-23,-0.009501
2021-06-29,-0.011450
2021-07-05,-0.010361
2021-07-11,-0.010978
2021-07-17,-0.012080
2021-07-23,-0.006724
2021-07-29,-0.011591
2021-08-04,-0.005296
2021-08-10,-0.009582
2021-08-16,-0.014377
2021-08-22,-0.011898
2021-08-28,-0.016327
2021-09-03,-0.011457
2021-09-09,-0.009838
2021-09-15,-0.013192
2021-09-21,-0.010437
2021-09-27,-0.011200
2021-10-03,-0.009746
2021-10-09,-0.019031
2021-10-15,-0.015944
2021-10-21,-0.008481
2021-10-27,-0.012210
2021-11-02,-0.010974
2021-11-08,-0.005749
2021-11-14,-0.014333
2021-11-20,-0.005489
2021-11-26,-0.012881
2021-12-02,-0.012932
2021-12-08,-0.021440
2021-12-14,-0.013083
2021-12-20,-0.012328
2021-12-26,-0.014067
2022-01-07,-0.017611
2022-01-19,-0.015903
2022-01-31,-0.014176
2022-02-12,-0.019580
2022-02-24,-0.015106
2022-03-08,-0.014321
2022-03-20,-0.010909
2022-04-01,-0.017006
2022-04-13,-0.018863
2022-05-07,-0.017823
2022-05-19,-0.017371
2022-05-31,-0.018469
2022-06-12,-0.019175
2022-06-24,-0.021022
2022-07-06,-0.014138
2022-07-18,-0.020627
2022-07-30,-0.020594
2022-08-11,-0.018873
2022-08-23,-0.020176
2022-09-04,-0.022735
2022-09-16,-0.019172
2022-09-28,-0.022986
2022-10-10,-0.020953
2022-10-22,-0.014840
2022-11-03,-0.022961
2022-11-15,-0.021315
2022-11-27,-0.020459
2022-12-09,-0.025701
2022-12-21,-0.023275
2023-01-02,-0.020405
2023-01-14,-0.024847
2023-01-26,-0.022859
2023-02-07,-0.018293
2023-02-19,-0.017334
2023-03-03,-0.021997
2023-03-15,-0.025812
2023-03-27,-0.022160
2023-04-08,-0.021531
2023-04-20,-0.022630
2023-05-02,-0.023751
2023-05-14,-0.022868
2023-05-26,-0.022691
2023-06-07,-0.017584
2023-06-19,-0.020542
2023-07-01,-0.024080
2023-07-13,-0.022683
2023-07-25,-0.021244
2023-08-06,-0.027472
2023-08-18,-0.021147
2023-08-30,-0.027081
2023-09-11,-0.023543
2023-09-23,-0.019121
2023-10-05,-0.027495
2023-10-17,-0.019444
2023-11-10,-0.020945
2023-11-22,-0.023930
2023-12-04,-0.027404
2023-12-16,-0.026033
2023-12-28,-0.027728
2024-01-09,-0.026024
2024-01-21,-0.024176
2024-02-02,-0.027200
2024-02-26,-0.029507
2024-03-09,-0.021443
2024-03-21,-0.029184
2024-04-02,-0.023390
2024-04-14,-0.024906
2024-04-26,-0.023711
2024-05-08,-0.022162
2024-05-20,-0.023366
2024-06-01,-0.025127
2024-06-13,-0.026306
2024-06-25,-0.024309
2024-07-07,-0.027662
2024-07-19,-0.028932
